Lugar de residencia;Medida;Valor;
Adra;Tasa PDIA 14 días;397,6459360585335;
Adra;Confirmados PDIA 7 días;81;
Adra;Total Confirmados ;391;
Adra;Curados;233;
Adra;Fallecidos;6;
Alcolea;Población;825;
Alcolea;Confirmados PDIA;6;
Alcolea;Confirmados PDIA 14 días;2;
Alcolea;Tasa PDIA 14 días;242,42424242424244;
Alcolea;Confirmados PDIA 7 días;2;
Alcolea;Total Confirmados ;7;
Alcolea;Curados;3;
Alcolea;Fallecidos;0;
Balanegra;Población;3009;
Balanegra;Confirmados PDIA;38;
Balanegra;Confirmados PDIA 14 días;4;
Balanegra;Tasa PDIA 14 días;132,93452974410104;
Balanegra;Confirmados PDIA 7 días;2;
Balanegra;Total Confirmados ;38;
Balanegra;Curados;32;
Balanegra;Fallecidos;0;
Bayárcal;Población;317;
Bayárcal;Confirmados PDIA;;
Bayárcal;Confirmados PDIA 14 días;;
Bayárcal;Tasa PDIA 14 días;;
Bayárcal;Confirmados PDIA 7 días;;
Bayárcal;Total Confirmados ;;
Bayárcal;Curados;;
Bayárcal;Fallecidos;;
Berja;Población;12415;
Berja;Confirmados PDIA;93;
Berja;Confirmados PDIA 14 días;11;
Berja;Tasa PDIA 14 días;88,60249697946033;
Berja;Confirmados PDIA 7 días;4;
Berja;Total Confirmados ;93;
Berja;Curados;60;
Berja;Fallecidos;1;
Dalías;Población;4006;
Dalías;Confirmados PDIA;56;
Dalías;Confirmados PDIA 14 días;12;
Dalías;Tasa PDIA 14 días;299,5506739890165;
Dalías;Confirmados PDIA 7 días;4;
Dalías;Total Confirmados ;56;
Dalías;Curados;36;
Dalías;Fallecidos;3;
Ejido (El);Población;83594;
Ejido (El);Confirmados PDIA;1885;
Ejido (El);Confirmados PDIA 14 días;154;
Ejido (El);Tasa PDIA 14 días;184,22374811589347;
Ejido (El);Confirmados PDIA 7 días;103;
Ejido (El);Total Confirmados ;1911;
Ejido (El);Curados;1638;
Ejido (El);Fallecidos;14;
Enix;Población;466;
Enix;Confirmados PDIA;1;
Enix;Confirmados PDIA 14 días;0;
Enix;Tasa PDIA 14 días;0;
Enix;Confirmados PDIA 7 días;0;
Enix;Total Confirmados ;1;
Enix;Curados;0;
Enix;Fallecidos;1;
Felix;Población;628;
Felix;Confirmados PDIA;6;
Felix;Confirmados PDIA 14 días;0;
Felix;Tasa PDIA 14 días;0;
Felix;Confirmados PDIA 7 días;0;
Felix;Total Confirmados ;6;
Felix;Curados;6;
Felix;Fallecidos;0;
Fondón;Población;989;
Fondón;Confirmados PDIA;2;
Fondón;Confirmados PDIA 14 días;1;
Fondón;Tasa PDIA 14 días;101,11223458038423;
Fondón;Confirmados PDIA 7 días;1;
Fondón;Total Confirmados ;2;
Fondón;Curados;1;
Fondón;Fallecidos;0;
Láujar de Andarax;Población;1536;
Láujar de Andarax;Confirmados PDIA;18;
Láujar de Andarax;Confirmados PDIA 14 días;1;
Láujar de Andarax;Tasa PDIA 14 días;65,10416666666667;
Láujar de Andarax;Confirmados PDIA 7 días;0;
Láujar de Andarax;Total Confirmados ;18;
Láujar de Andarax;Curados;15;
Láujar de Andarax;Fallecidos;0;
Mojonera (La);Población;9021;
Mojonera (La);Confirmados PDIA;260;
Mojonera (La);Confirmados PDIA 14 días;8;
Mojonera (La);Tasa PDIA 14 días;88,68196430550937;
Mojonera (La);Confirmados PDIA 7 días;6;
Mojonera (La);Total Confirmados ;262;
Mojonera (La);Curados;242;
Mojonera (La);Fallecidos;3;
Paterna del Río;Población;371;
Paterna del Río;Confirmados PDIA;;
Paterna del Río;Confirmados PDIA 14 días;;
Paterna del Río;Tasa PDIA 14 días;;
Paterna del Río;Confirmados PDIA 7 días;;
Paterna del Río;Total Confirmados ;;
Paterna del Río;Curados;;
Paterna del Río;Fallecidos;;
Roquetas de Mar;Población;96800;
Roquetas de Mar;Confirmados PDIA;1435;
Roquetas de Mar;Confirmados PDIA 14 días;153;
Roquetas de Mar;Tasa PDIA 14 días;158,05785123966942;
Roquetas de Mar;Confirmados PDIA 7 días;86;
Roquetas de Mar;Total Confirmados ;1474;
Roquetas de Mar;Curados;1207;
Roquetas de Mar;Fallecidos;26;
Vícar;Población;26028;
Vícar;Confirmados PDIA;525;
Vícar;Confirmados PDIA 14 días;42;
Vícar;Tasa PDIA 14 días;161,36468418626094;
Vícar;Confirmados PDIA 7 días;22;
Vícar;Total Confirmados ;530;
Vícar;Curados;459;
Vícar;Fallecidos;7;
Municipio de Almería sin especificar;Población;;
Municipio de Almería sin especificar;Confirmados PDIA;99;
Municipio de Almería sin especificar;Confirmados PDIA 14 días;16;
Municipio de Almería sin especificar;Tasa PDIA 14 días;-;
Municipio de Almería sin especificar;Confirmados PDIA 7 días;3;
Municipio de Almería sin especificar;Total Confirmados ;99;
Municipio de Almería sin especificar;Curados;62;
Municipio de Almería sin especificar;Fallecidos;0;

          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
     
