Lugar de residencia;Medida;Valor;
Zújar;Tasa PDIA 14 días;0;
Zújar;Confirmados PDIA 7 días;0;
Zújar;Total Confirmados ;92;
Zújar;Curados;64;
Zújar;Fallecidos;0;
Granada (distrito);Población;239149;
Granada (distrito);Confirmados PDIA;14696;
Granada (distrito);Confirmados PDIA 14 días;438;
Granada (distrito);Tasa PDIA 14 días;183,14941730887438;
Granada (distrito);Confirmados PDIA 7 días;145;
Granada (distrito);Total Confirmados ;15079;
Granada (distrito);Curados;9468;
Granada (distrito);Fallecidos;318;
Beas de Granada;Población;977;
Beas de Granada;Confirmados PDIA;28;
Beas de Granada;Confirmados PDIA 14 días;0;
Beas de Granada;Tasa PDIA 14 días;0;
Beas de Granada;Confirmados PDIA 7 días;0;
Beas de Granada;Total Confirmados ;28;
Beas de Granada;Curados;14;
Beas de Granada;Fallecidos;1;
Granada (capital);Población;232462;
Granada (capital);Confirmados PDIA;14367;
Granada (capital);Confirmados PDIA 14 días;433;
Granada (capital);Tasa PDIA 14 días;186,2670027789488;
Granada (capital);Confirmados PDIA 7 días;144;
Granada (capital);Total Confirmados ;14745;
Granada (capital);Curados;9244;
Granada (capital);Fallecidos;314;
Huétor de Santillán;Población;1877;
Huétor de Santillán;Confirmados PDIA;72;
Huétor de Santillán;Confirmados PDIA 14 días;1;
Huétor de Santillán;Tasa PDIA 14 días;53,27650506126798;
Huétor de Santillán;Confirmados PDIA 7 días;0;
Huétor de Santillán;Total Confirmados ;74;
Huétor de Santillán;Curados;46;
Huétor de Santillán;Fallecidos;0;
Jun;Población;3833;
Jun;Confirmados PDIA;229;
Jun;Confirmados PDIA 14 días;4;
Jun;Tasa PDIA 14 días;104,35690060005219;
Jun;Confirmados PDIA 7 días;1;
Jun;Total Confirmados ;232;
Jun;Curados;164;
Jun;Fallecidos;3;
Metropolitano de Granada;Población;428657;
Metropolitano de Granada;Confirmados PDIA;22396;
Metropolitano de Granada;Confirmados PDIA 14 días;826;
Metropolitano de Granada;Tasa PDIA 14 días;192,69485859323422;
Metropolitano de Granada;Confirmados PDIA 7 días;237;
Metropolitano de Granada;Total Confirmados ;22724;
Metropolitano de Granada;Curados;13216;
Metropolitano de Granada;Fallecidos;484;
Agrón;Población;274;
Agrón;Confirmados PDIA;11;
Agrón;Confirmados PDIA 14 días;0;
Agrón;Tasa PDIA 14 días;0;
Agrón;Confirmados PDIA 7 días;0;
Agrón;Total Confirmados ;12;
Agrón;Curados;11;
Agrón;Fallecidos;0;
Albolote;Población;18808;
Albolote;Confirmados PDIA;1024;
Albolote;Confirmados PDIA 14 días;47;
Albolote;Tasa PDIA 14 días;249,89366227137387;
Albolote;Confirmados PDIA 7 días;12;
Albolote;Total Confirmados ;1046;
Albolote;Curados;566;
Albolote;Fallecidos;13;
Albuñuelas;Población;821;
Albuñuelas;Confirmados PDIA;36;
Albuñuelas;Confirmados PDIA 14 días;0;
Albuñuelas;Tasa PDIA 14 días;0;
Albuñuelas;Confirmados PDIA 7 días;0;
Albuñuelas;Total Confirmados ;36;
Albuñuelas;Curados;16;
Albuñuelas;Fallecidos;0;
Alfacar;Población;5400;
Alfacar;Confirmados PDIA;317;
Alfacar;Confirmados PDIA 14 días;6;
Alfacar;Tasa PDIA 14 días;111,11111111111111;
Alfacar;Confirmados PDIA 7 días;3;
Alfacar;Total Confirmados ;320;
Alfacar;Curados;228;
Alfacar;Fallecidos;7;
Algarinejo;Población;2520;
Algarinejo;Confirmados PDIA;60;
Algarinejo;Confirmados PDIA 14 días;3;
Algarinejo;Tasa PDIA 14 días;119,04761904761905;
Algarinejo;Confirmados PDIA 7 días;0;
Algarinejo;Total Confirmados ;61;
Algarinejo;Curados;34;
Algarinejo;Fallecidos;1;
Alhama de Granada;Población;5979;
Alhama de Granada;Confirmados PDIA;148;
Alhama de Granada;Confirmados PDIA 14 días;4;
Alhama de Granada;Tasa PDIA 14 días;66,9008195350393;
Alhama de Granada;Confirmados PDIA 7 días;0;
Alhama de Granada;Total Confirmados ;149;
Alhama de Granada;Curados;119;
Alhama de Granada;Fallecidos;2;
Alhendín;Población;9349;
Alhendín;Confirmados PDIA;441;
Alhendín;Confirmados PDIA 14 días;13;
Alhendín;Tasa PDIA 14 días;139,05230505936464;
Alhendín;Confirmados PDIA 7 días;5;
Alhendín;Total Confirmados ;444;
Alhendín;Curados;263;
Alhendín;Fallecidos;9;
Arenas del Rey;Población;666;
Arenas del Rey;Confirmados PDIA;21;
Arenas del Rey;Confirmados PDIA 14 días;0;
Arenas del Rey;Tasa PDIA 14 días;0;
Arenas del Rey;Confirmados PDIA 7 días;0;
Arenas del Rey;Total Confirmados ;21;
Arenas del Rey;Curados;18;
Arenas del Rey;Fallecidos;1;
Armilla;Población;24174;
Armilla;Confirmados PDIA;1279;
Armilla;Confirmados PDIA 14 días;29;
Armilla;Tasa PDIA 14 días;119,96359725324729;
Armilla;Confirmados PDIA 7 días;5;
Armilla;Total Confirmados ;1322;
Armilla;Curados;798;
Armilla;Fallecidos;26;
Atarfe;Población;18706;
Atarfe;Confirmados PDIA;1089;
Atarfe;Confirmados PDIA 14 días;43;
Atarfe;Tasa PDIA 14 días;229,87276809579814;
Atarfe;Confirmados PDIA 7 días;11;
Atarfe;Total Confirmados ;1099;
Atarfe;Curados;576;
Atarfe;Fallecidos;38;
Benalúa de las Villas;Población;1066;
Benalúa de las Villas;Confirmados PDIA;58;
Benalúa de las Villas;Confirmados PDIA 14 días;0;
Benalúa de las Villas;Tasa PDIA 14 días;0;
Benalúa de las Villas;Confirmados PDIA 7 días;0;
Benalúa de las Villas;Total Confirmados ;59;
Benalúa de las Villas;Curados;38;
Benalúa de las Villas;Fallecidos;1;
Cacín;Población;569;
Cacín;Confirmados PDIA;10;
Cacín;Confirmados PDIA 14 días;0;
Cacín;Tasa PDIA 14 días;0;
Cacín;Confirmados PDIA 7 días;0;
Cacín;Total Confirmados ;10;
Cacín;Curados;9;
Cacín;Fallecidos;0;
Cájar;Población;5129;
Cájar;Confirmados PDIA;294;
Cájar;Confirmados PDIA 14 días;4;
Cájar;Tasa PDIA 14 días;77,98791187365958;
Cájar;Confirmados PDIA 7 días;1;
Cájar;Total Confirmados ;302;
Cájar;Curados;191;
Cájar;Fallecidos;15;
Calicasas;Población;617;
Calicasas;Confirmados PDIA;14;
Calicasas;Confirmados PDIA 14 días;0;
Calicasas;Tasa PDIA 14 días;0;
Calicasas;Confirmados PDIA 7 días;0;
Calicasas;Total Confirmados ;14;
Calicasas;Curados;11;
Calicasas;Fallecidos;0;
Campotéjar;Población;1237;
Campotéjar;Confirmados PDIA;38;
Campotéjar;Confirmados PDIA 14 días;0;
Campotéjar;Tasa PDIA 14 días;0;
Campotéjar;Confirmados PDIA 7 días;0;
Campotéjar;Total Confirmados ;39;
Campotéjar;Curados;23;
Campotéjar;Fallecidos;3;
Cenes de la Vega;Población;8002;
Cenes de la Vega;Confirmados PDIA;374;
Cenes de la Vega;Confirmados PDIA 14 días;20;
Cenes de la Vega;Tasa PDIA 14 días;249,93751562109472;
Cenes de la Vega;Confirmados PDIA 7 días;9;
Cenes de la Vega;Total Confirmados ;380;
Cenes de la Vega;Curados;212;
Cenes de la Vega;Fallecidos;9;
Chauchina;Población;5565;
Chauchina;Confirmados PDIA;357;
Chauchina;Confirmados PDIA 14 días;14;
Chauchina;Tasa PDIA 14 días;251,57232704402514;
Chauchina;Confirmados PDIA 7 días;4;
Chauchina;Total Confirmados ;359;
Chauchina;Curados;248;
Chauchina;Fallecidos;0;
Chimeneas;Población;1257;
Chimeneas;Confirmados PDIA;67;
Chimeneas;Confirmados PDIA 14 días;0;
Chimeneas;Tasa PDIA 14 días;0;
Chimeneas;Confirmados PDIA 7 días;0;
Chimeneas;Total Confirmados ;67;
Chimeneas;Curados;38;
Chimeneas;Fallecidos;1;
Churriana de la Vega;Población;15200;
Churriana de la Vega;Confirmados PDIA;934;
Churriana de la Vega;Confirmados PDIA 14 días;36;
Churriana de la Vega;Tasa PDIA 14 días;236,8421052631579;
Churriana de la Vega;Confirmados PDIA 7 días;10;
Churriana de la Vega;Total Confirmados ;944;
Churriana de la Vega;Curados;549;
Churriana de la Vega;Fallecidos;21;
Cijuela;Población;3322;
Cijuela;Confirmados PDIA;143;
Cijuela;Confirmados PDIA 14 días;11;
Cijuela;Tasa PDIA 14 días;331,12582781456956;
Cijuela;Confirmados PDIA 7 días;4;
Cijuela;Total Confirmados ;145;
Cijuela;Curados;80;
Cijuela;Fallecidos;3;
Cogollos de la Vega;Población;2031;
Cogollos de la Vega;Confirmados PDIA;88;
Cogollos de la Vega;Confirmados PDIA 14 días;5;
Cogollos de la Vega;Tasa PDIA 14 días;246,18414574101428;
Cogollos de la Vega;Confirmados PDIA 7 días;1;
Cogollos de la Vega;Total Confirmados ;89;
Cogollos de la Vega;Curados;39;
Cogollos de la Vega;Fallecidos;3;
Colomera;Población;1309;
Colomera;Confirmados PDIA;110;
Colomera;Confirmados PDIA 14 días;2;
Colomera;Tasa PDIA 14 días;152,78838808250572;
Colomera;Confirmados PDIA 7 días;1;
Colomera;Total Confirmados ;110;
Colomera;Curados;58;
Colomera;Fallecidos;0;
Cúllar Vega;Población;7429;
Cúllar Vega;Confirmados PDIA;464;
Cúllar Vega;Confirmados PDIA 14 días;12;
Cúllar Vega;Tasa PDIA 14 días;161,5291425494683;
Cúllar Vega;Confirmados PDIA 7 días;3;
Cúllar Vega;Total Confirmados ;466;
Cúllar Vega;Curados;225;
Cúllar Vega;Fallecidos;9;
Dehesas Viejas;Población;705;
Dehesas Viejas;Confirmados PDIA;19;
Dehesas Viejas;Confirmados PDIA 14 días;0;
Dehesas Viejas;Tasa PDIA 14 días;0;
Dehesas Viejas;Confirmados PDIA 7 días;0;
Dehesas Viejas;Total Confirmados ;19;
Dehesas Viejas;Curados;10;
Dehesas Viejas;Fallecidos;0;
Deifontes;Población;2627;
Deifontes;Confirmados PDIA;166;
Deifontes;Confirmados PDIA 14 días;3;
Deifontes;Tasa PDIA 14 días;114,19870574800153;
Deifontes;Confirmados PDIA 7 días;1;
Deifontes;Total Confirmados ;168;
Deifontes;Curados;115;
Deifontes;Fallecidos;2;
Dílar;Población;2054;
Dílar;Confirmados PDIA;73;
Dílar;Confirmados PDIA 14 días;3;
Dílar;Tasa PDIA 14 días;146,0564751703992;
Dílar;Confirmados PDIA 7 días;1;
Dílar;Total Confirmados ;75;
Dílar;Curados;41;
Dílar;Fallecidos;1;
Domingo Pérez de Granada;Población;890;
Domingo Pérez de Granada;Confirmados PDIA;42;
Domingo Pérez de Granada;Confirmados PDIA 14 días;1;
Domingo Pérez de Granada;Tasa PDIA 14 días;112,35955056179775;
Domingo Pérez de Granada;Confirmados PDIA 7 días;1;
Domingo Pérez de Granada;Total Confirmados ;42;
Domingo Pérez de Granada;Curados;36;
Domingo Pérez de Granada;Fallecidos;1;
Dúdar;Población;330;
Dúdar;Confirmados PDIA;5;
Dúdar;Confirmados PDIA 14 días;1;
Dúdar;Tasa PDIA 14 días;303,030303030303;
Dúdar;Confirmados PDIA 7 días;0;
Dúdar;Total Confirmados ;5;
Dúdar;Curados;3;
Dúdar;Fallecidos;0;
Dúrcal;Población;7015;
Dúrcal;Confirmados PDIA;374;
Dúrcal;Confirmados PDIA 14 días;4;
Dúrcal;Tasa PDIA 14 días;57,02066999287241;
Dúrcal;Confirmados PDIA 7 días;1;
Dúrcal;Total Confirmados ;375;
Dúrcal;Curados;162;
Dúrcal;Fallecidos;3;
Escúzar;Población;791;
Escúzar;Confirmados PDIA;41;
Escúzar;Confirmados PDIA 14 días;3;
Escúzar;Tasa PDIA 14 días;379,2667509481669;
Escúzar;Confirmados PDIA 7 días;0;
Escúzar;Total Confirmados ;42;
Escúzar;Curados;30;
Escúzar;Fallecidos;0;
Fornes;Población;555;
Fornes;Confirmados PDIA;18;
Fornes;Confirmados PDIA 14 días;0;
Fornes;Tasa PDIA 14 días;0;
Fornes;Confirmados PDIA 7 días;0;
Fornes;Total Confirmados ;18;
Fornes;Curados;11;
Fornes;Fallecidos;0;
Fuente Vaqueros;Población;4406;
Fuente Vaqueros;Confirmados PDIA;293;
Fuente Vaqueros;Confirmados PDIA 14 días;10;
Fuente Vaqueros;Tasa PDIA 14 días;226,96323195642307;
Fuente Vaqueros;Confirmados PDIA 7 días;2;
Fuente Vaqueros;Total Confirmados ;296;
Fuente Vaqueros;Curados;182;
Fuente Vaqueros;Fallecidos;9;
Gabias (Las);Población;21115;
Gabias (Las);Confirmados PDIA;1053;
Gabias (Las);Confirmados PDIA 14 días;35;
Gabias (Las);Tasa PDIA 14 días;165,75893914278947;
Gabias (Las);Confirmados PDIA 7 días;15;
Gabias (Las);Total Confirmados ;1066;
Gabias (Las);Curados;660;
Gabias (Las);Fallecidos;11;
Gobernador;Población;233;
Gobernador;Confirmados PDIA;4;
Gobernador;Confirmados PDIA 14 días;0;
Gobernador;Tasa PDIA 14 días;0;
Gobernador;Confirmados PDIA 7 días;0;
Gobernador;Total Confirmados ;4;
Gobernador;Curados;4;
Gobernador;Fallecidos;0;
Gójar;Población;5795;
Gójar;Confirmados PDIA;223;
Gójar;Confirmados PDIA 14 días;4;
Gójar;Tasa PDIA 14 días;69,02502157031924;
Gójar;Confirmados PDIA 7 días;1;
Gójar;Total Confirmados ;227;
Gójar;Curados;163;
Gójar;Fallecidos;3;
Guadahortuna;Población;1935;
Guadahortuna;Confirmados PDIA;52;
Guadahortuna;Confirmados PDIA 14 días;0;
Guadahortuna;Tasa PDIA 14 días;0;
Guadahortuna;Confirmados PDIA 7 días;0;
Guadahortuna;Total Confirmados ;52;
Guadahortuna;Curados;25;
Guadahortuna;Fallecidos;0;
Güéjar Sierra;Población;2820;
Güéjar Sierra;Confirmados PDIA;151;
Güéjar Sierra;Confirmados PDIA 14 días;5;
Güéjar Sierra;Tasa PDIA 14 días;177,3049645390071;
Güéjar Sierra;Confirmados PDIA 7 días;1;
Güéjar Sierra;Total Confirmados ;152;
Güéjar Sierra;Curados;75;
Güéjar Sierra;Fallecidos;7;
Güevéjar;Población;2595;
Güevéjar;Confirmados PDIA;109;
Güevéjar;Confirmados PDIA 14 días;2;
Güevéjar;Tasa PDIA 14 días;77,07129094412332;
Güevéjar;Confirmados PDIA 7 días;0;
Güevéjar;Total Confirmados ;109;
Güevéjar;Curados;70;
Güevéjar;Fallecidos;3;
Huétor Tájar;Población;10352;
Huétor Tájar;Confirmados PDIA;654;
Huétor Tájar;Confirmados PDIA 14 días;54;
Huétor Tájar;Tasa PDIA 14 días;521,6383307573416;
Huétor Tájar;Confirmados PDIA 7 días;11;
Huétor Tájar;Total Confirmados ;658;
Huétor Tájar;Curados;271;
Huétor Tájar;Fallecidos;18;
Huétor Vega;Población;12039;
Huétor Vega;Confirmados PDIA;617;
Huétor Vega;Confirmados PDIA 14 días;35;
Huétor Vega;Tasa PDIA 14 días;290,72182074923165;
Huétor Vega;Confirmados PDIA 7 días;15;
Huétor Vega;Total Confirmados ;630;
Huétor Vega;Curados;376;
Huétor Vega;Fallecidos;2;
Íllora;Población;10054;
Íllora;Confirmados PDIA;611;
Íllora;Confirmados PDIA 14 días;25;
Íllora;Tasa PDIA 14 días;248,65725084543465;
Íllora;Confirmados PDIA 7 días;5;
Íllora;Total Confirmados ;613;
Íllora;Curados;334;
Íllora;Fallecidos;8;
Iznalloz;Población;5134;
Iznalloz;Confirmados PDIA;407;
Iznalloz;Confirmados PDIA 14 días;8;
Iznalloz;Tasa PDIA 14 días;155,82391897156214;
Iznalloz;Confirmados PDIA 7 días;6;
Iznalloz;Total Confirmados ;411;
Iznalloz;Curados;244;
Iznalloz;Fallecidos;15;
Játar;Población;614;
Játar;Confirmados PDIA;6;
Játar;Confirmados PDIA 14 días;0;
Játar;Tasa PDIA 14 días;0;
Játar;Confirmados PDIA 7 días;0;
Játar;Total Confirmados ;6;
Játar;Curados;6;
Játar;Fallecidos;0;
Jayena;Población;1060;
Jayena;Confirmados PDIA;55;
Jayena;Confirmados PDIA 14 días;3;
Jayena;Tasa PDIA 14 días;283,0188679245283;
Jayena;Confirmados PDIA 7 días;0;
Jayena;Total Confirmados ;55;
Jayena;Curados;24;
Jayena;Fallecidos;1;
Láchar;Población;3471;
Láchar;Confirmados PDIA;192;
Láchar;Confirmados PDIA 14 días;16;
Láchar;Tasa PDIA 14 días;460,9622587150677;
Láchar;Confirmados PDIA 7 días;8;
Láchar;Total Confirmados ;192;
Láchar;Curados;108;
Láchar;Fallecidos;1;
Lecrín;Población;2134;
Lecrín;Confirmados PDIA;38;
Lecrín;Confirmados PDIA 14 días;0;
Lecrín;Tasa PDIA 14 días;0;
Lecrín;Confirmados PDIA 7 días;0;
Lecrín;Total Confirmados ;38;
Lecrín;Curados;26;
Lecrín;Fallecidos;3;
Loja;Población;20342;
Loja;Confirmados PDIA;1198;
Loja;Confirmados PDIA 14 días;71;
Loja;Tasa PDIA 14 días;349,03156031855275;
Loja;Confirmados PDIA 7 días;22;
Loja;Total Confirmados ;1208;
Loja;Curados;651;
Loja;Fallecidos;32;
Malahá (La);Población;1781;
Malahá (La);Confirmados PDIA;52;
Malahá (La);Confirmados PDIA 14 días;4;
Malahá (La);Tasa PDIA 14 días;224,59292532285232;
Malahá (La);Confirmados PDIA 7 días;1;
Malahá (La);Total Confirmados ;52;
Malahá (La);Curados;35;
Malahá (La);Fallecidos;0;
Maracena;Población;22116;
Maracena;Confirmados PDIA;1032;
Maracena;Confirmados PDIA 14 días;28;
Maracena;Tasa PDIA 14 días;126,6051727256285;
Maracena;Confirmados PDIA 7 días;4;
Maracena;Total Confirmados ;1056;
Maracena;Curados;640;
Maracena;Fallecidos;19;
Moclín;Población;3651;
Moclín;Confirmados PDIA;150;
Moclín;Confirmados PDIA 14 días;9;
Moclín;Tasa PDIA 14 días;246,50780608052588;
Moclín;Confirmados PDIA 7 días;0;
Moclín;Total Confirmados ;150;
Moclín;Curados;87;
Moclín;Fallecidos;6;
Monachil;Población;7939;
Monachil;Confirmados PDIA;400;
Monachil;Confirmados PDIA 14 días;8;
Monachil;Tasa PDIA 14 días;100,7683587353571;
Monachil;Confirmados PDIA 7 días;3;
Monachil;Total Confirmados ;406;
Monachil;Curados;243;
Monachil;Fallecidos;6;
Montefrío;Población;5433;
Montefrío;Confirmados PDIA;242;
Montefrío;Confirmados PDIA 14 días;3;
Montefrío;Tasa PDIA 14 días;55,21811154058531;
Montefrío;Confirmados PDIA 7 días;0;
Montefrío;Total Confirmados ;254;
Montefrío;Curados;141;
Montefrío;Fallecidos;11;
Montejícar;Población;2113;
Montejícar;Confirmados PDIA;84;
Montejícar;Confirmados PDIA 14 días;18;
Montejícar;Tasa PDIA 14 días;851,8693800283957;
Montejícar;Confirmados PDIA 7 días;5;
Montejícar;Total Confirmados ;85;
Montejícar;Curados;27;
Montejícar;Fallecidos;2;
Montillana;Población;1189;
Montillana;Confirmados PDIA;14;
Montillana;Confirmados PDIA 14 días;0;
Montillana;Tasa PDIA 14 días;0;
Montillana;Confirmados PDIA 7 días;0;
Montillana;Total Confirmados ;15;
Montillana;Curados;9;
Montillana;Fallecidos;0;
Moraleda de Zafayona;Población;3153;
Moraleda de Zafayona;Confirmados PDIA;145;
Moraleda de Zafayona;Confirmados PDIA 14 días;8;
Moraleda de Zafayona;Tasa PDIA 14 días;253,7266095781795;
Moraleda de Zafayona;Confirmados PDIA 7 días;1;
Moraleda de Zafayona;Total Confirmados ;145;
Moraleda de Zafayona;Curados;66;
Moraleda de Zafayona;Fallecidos;1;
Nigüelas;Población;1173;
Nigüelas;Confirmados PDIA;29;
Nigüelas;Confirmados PDIA 14 días;9;
Nigüelas;Tasa PDIA 14 días;767,2634271099744;
Nigüelas;Confirmados PDIA 7 días;2;
Nigüelas;Total Confirmados ;30;
Nigüelas;Curados;12;
Nigüelas;Fallecidos;0;
Nívar;Población;994;
Nívar;Confirmados PDIA;32;
Nívar;Confirmados PDIA 14 días;0;
Nívar;Tasa PDIA 14 días;0;
Nívar;Confirmados PDIA 7 días;0;
Nívar;Total Confirmados ;34;
Nívar;Curados;13;
Nívar;Fallecidos;0;
Ogíjares;Población;14160;
Ogíjares;Confirmados PDIA;786;
Ogíjares;Confirmados PDIA 14 días;21;
Ogíjares;Tasa PDIA 14 días;148,3050847457627;
Ogíjares;Confirmados PDIA 7 días;8;
Ogíjares;Total Confirmados ;798;
Ogíjares;Curados;512;
Ogíjares;Fallecidos;16;
Villa de Otura;Población;6952;
Villa de Otura;Confirmados PDIA;244;
Villa de Otura;Confirmados PDIA 14 días;11;
Villa de Otura;Tasa PDIA 14 días;158,22784810126583;
Villa de Otura;Confirmados PDIA 7 días;8;
Villa de Otura;Total Confirmados ;250;
Villa de Otura;Curados;163;
Villa de Otura;Fallecidos;3;
Padul;Población;8420;
Padul;Confirmados PDIA;365;
Padul;Confirmados PDIA 14 días;9;
Padul;Tasa PDIA 14 días;106,88836104513064;
Padul;Confirmados PDIA 7 días;1;
Padul;Total Confirmados ;374;
Padul;Curados;239;
Padul;Fallecidos;6;
Peligros;Población;11394;
Peligros;Confirmados PDIA;856;
Peligros;Confirmados PDIA 14 días;21;
Peligros;Tasa PDIA 14 días;184,30753027909427;
Peligros;Confirmados PDIA 7 días;6;
Peligros;Total Confirmados ;864;
Peligros;Curados;493;
Peligros;Fallecidos;29;
Pinar (El);Población;877;
Pinar (El);Confirmados PDIA;17;
Pinar (El);Confirmados PDIA 14 días;1;
Pinar (El);Tasa PDIA 14 días;114,02508551881414;
Pinar (El);Confirmados PDIA 7 días;0;
Pinar (El);Total Confirmados ;17;
Pinar (El);Curados;5;
Pinar (El);Fallecidos;0;
Pinos Genil;Población;1457;
Pinos Genil;Confirmados PDIA;65;
Pinos Genil;Confirmados PDIA 14 días;2;
Pinos Genil;Tasa PDIA 14 días;137,26835964310226;
Pinos Genil;Confirmados PDIA 7 días;1;
Pinos Genil;Total Confirmados ;66;
Pinos Genil;Curados;51;
Pinos Genil;Fallecidos;1;
Pinos Puente;Población;9930;
Pinos Puente;Confirmados PDIA;520;
Pinos Puente;Confirmados PDIA 14 días;6;
Pinos Puente;Tasa PDIA 14 días;60,42296072507553;
Pinos Puente;Confirmados PDIA 7 días;2;
Pinos Puente;Total Confirmados ;525;
Pinos Puente;Curados;311;
Pinos Puente;Fallecidos;16;
Píñar;Población;1138;
Píñar;Confirmados PDIA;18;
Píñar;Confirmados PDIA 14 días;0;
Píñar;Tasa PDIA 14 días;0;
Píñar;Confirmados PDIA 7 días;0;
Píñar;Total Confirmados ;18;
Píñar;Curados;12;
Píñar;Fallecidos;1;
Pulianas;Población;5429;
Pulianas;Confirmados PDIA;321;
Pulianas;Confirmados PDIA 14 días;6;
Pulianas;Tasa PDIA 14 días;110,51759071652238;
Pulianas;Confirmados PDIA 7 días;0;
Pulianas;Total Confirmados ;321;
Pulianas;Curados;196;
Pulianas;Fallecidos;1;
Quéntar;Población;933;
Quéntar;Confirmados PDIA;25;
Quéntar;Confirmados PDIA 14 días;1;
Quéntar;Tasa PDIA 14 días;107,18113612004288;
Quéntar;Confirmados PDIA 7 días;0;
Quéntar;Total Confirmados ;25;
Quéntar;Curados;13;
Quéntar;Fallecidos;0;
Salar;Población;2631;
Salar;Confirmados PDIA;131;
Salar;Confirmados PDIA 14 días;4;
Salar;Tasa PDIA 14 días;152,03344735841884;
Salar;Confirmados PDIA 7 días;1;
Salar;Total Confirmados ;131;
Salar;Curados;78;
Salar;Fallecidos;1;
Santa Cruz del Comercio;Población;528;
Santa Cruz del Comercio;Confirmados PDIA;13;
Santa Cruz del Comercio;Confirmados PDIA 14 días;0;
Santa Cruz del Comercio;Tasa PDIA 14 días;0;
Santa Cruz del Comercio;Confirmados PDIA 7 días;0;
Santa Cruz del Comercio;Total Confirmados ;13;
Santa Cruz del Comercio;Curados;4;
Santa Cruz del Comercio;Fallecidos;0;
Santa Fe;Población;15157;
Santa Fe;Confirmados PDIA;1002;
Santa Fe;Confirmados PDIA 14 días;43;
Santa Fe;Tasa PDIA 14 días;283,6973015768292;
Santa Fe;Confirmados PDIA 7 días;15;
Santa Fe;Total Confirmados ;1017;
Santa Fe;Curados;619;
Santa Fe;Fallecidos;43;
Torre-Cardela;Población;736;
Torre-Cardela;Confirmados PDIA;16;
Torre-Cardela;Confirmados PDIA 14 días;0;
Torre-Cardela;Tasa PDIA 14 días;0;
Torre-Cardela;Confirmados PDIA 7 días;0;
Torre-Cardela;Total Confirmados ;17;
Torre-Cardela;Curados;8;
Torre-Cardela;Fallecidos;0;
Valderrubio;Población;2086;
Valderrubio;Confirmados PDIA;145;
Valderrubio;Confirmados PDIA 14 días;0;
Valderrubio;Tasa PDIA 14 días;0;
Valderrubio;Confirmados PDIA 7 días;0;
Valderrubio;Total Confirmados ;146;
Valderrubio;Curados;94;
Valderrubio;Fallecidos;1;
Valle (El);Población;914;
Valle (El);Confirmados PDIA;31;
Valle (El);Confirmados PDIA 14 días;1;
Valle (El);Tasa PDIA 14 días;109,40919037199124;
Valle (El);Confirmados PDIA 7 días;0;
Valle (El);Total Confirmados ;31;
Valle (El);Curados;14;
Valle (El);Fallecidos;2;
Vegas del Genil;Población;11166;
Vegas del Genil;Confirmados PDIA;539;
Vegas del Genil;Confirmados PDIA 14 días;18;
Vegas del Genil;Tasa PDIA 14 días;161,20365394948954;
Vegas del Genil;Confirmados PDIA 7 días;6;
Vegas del Genil;Total Confirmados ;545;
Vegas del Genil;Curados;363;
Vegas del Genil;Fallecidos;12;
Ventas de Huelma;Población;640;
Ventas de Huelma;Confirmados PDIA;50;
Ventas de Huelma;Confirmados PDIA 14 días;1;
Ventas de Huelma;Tasa PDIA 14 días;156,25;
Ventas de Huelma;Confirmados PDIA 7 días;0;
Ventas de Huelma;Total Confirmados ;51;
Ventas de Huelma;Curados;39;
Ventas de Huelma;Fallecidos;1;
Villamena;Población;948;
Villamena;Confirmados PDIA;62;
Villamena;Confirmados PDIA 14 días;6;
Villamena;Tasa PDIA 14 días;632,9113924050633;
Villamena;Confirmados PDIA 7 días;0;
Villamena;Total Confirmados ;62;
Villamena;Curados;6;
Villamena;Fallecidos;0;
Villanueva Mesía;Población;2021;
Villanueva Mesía;Confirmados PDIA;96;
Villanueva Mesía;Confirmados PDIA 14 días;10;
Villanueva Mesía;Tasa PDIA 14 días;494,80455220188026;
Villanueva Mesía;Confirmados PDIA 7 días;4;
Villanueva Mesía;Total Confirmados ;97;
Villanueva Mesía;Curados;32;
Villanueva Mesía;Fallecidos;2;
Víznar;Población;976;
Víznar;Confirmados PDIA;33;
Víznar;Confirmados PDIA 14 días;0;
Víznar;Tasa PDIA 14 días;0;
Víznar;Confirmados PDIA 7 días;0;
Víznar;Total Confirmados ;33;
Víznar;Curados;20;
Víznar;Fallecidos;0;
Zafarraya;Población;2137;
Zafarraya;Confirmados PDIA;42;
Zafarraya;Confirmados PDIA 14 días;1;
Zafarraya;Tasa PDIA 14 días;46,79457182966776;
Zafarraya;Confirmados PDIA 7 días;0;
Zafarraya;Total Confirmados ;42;
Zafarraya;Curados;38;
Zafarraya;Fallecidos;0;
Zagra;Población;834;
Zagra;Confirmados PDIA;53;
Zagra;Confirmados PDIA 14 días;1;
Zagra;Tasa PDIA 14 días;119,9040767386091;
Zagra;Confirmados PDIA 7 días;1;
Zagra;Total Confirmados ;53;
Zagra;Curados;41;
Zagra;Fallecidos;1;
Zubia (La);Población;19155;
Zubia (La);Confirmados PDIA;1008;
Zubia (La);Confirmados PDIA 14 días;44;
Zubia (La);Tasa PDIA 14 días;229,70503784912555;
Zubia (La);Confirmados PDIA 7 días;9;
Zubia (La);Total Confirmados ;1046;
Zubia (La);Curados;615;
Zubia (La);Fallecidos;21;
Municipio de Granada sin especificar;Población;;
