Lugar de residencia;Medida;Valor;
Guadalcanal;Confirmados PDIA 7 días;0;
Guadalcanal;Total Confirmados ;21;
Guadalcanal;Curados;3;
Guadalcanal;Fallecidos;1;
Guillena;Población;12788;
Guillena;Confirmados PDIA;189;
Guillena;Confirmados PDIA 14 días;21;
Guillena;Tasa PDIA 14 días;164,21645292461682;
Guillena;Confirmados PDIA 7 días;6;
Guillena;Total Confirmados ;194;
Guillena;Curados;82;
Guillena;Fallecidos;4;
Lora del Río;Población;18662;
Lora del Río;Confirmados PDIA;408;
Lora del Río;Confirmados PDIA 14 días;34;
Lora del Río;Tasa PDIA 14 días;182,18840424391811;
Lora del Río;Confirmados PDIA 7 días;3;
Lora del Río;Total Confirmados ;412;
Lora del Río;Curados;163;
Lora del Río;Fallecidos;8;
Madroño (El);Población;278;
Madroño (El);Confirmados PDIA;;
Madroño (El);Confirmados PDIA 14 días;;
Madroño (El);Tasa PDIA 14 días;;
Madroño (El);Confirmados PDIA 7 días;;
Madroño (El);Total Confirmados ;;
Madroño (El);Curados;;
Madroño (El);Fallecidos;;
Mairena del Alcor;Población;23550;
Mairena del Alcor;Confirmados PDIA;577;
Mairena del Alcor;Confirmados PDIA 14 días;63;
Mairena del Alcor;Tasa PDIA 14 días;267,515923566879;
Mairena del Alcor;Confirmados PDIA 7 días;18;
Mairena del Alcor;Total Confirmados ;588;
Mairena del Alcor;Curados;235;
Mairena del Alcor;Fallecidos;6;
Navas de la Concepción (Las);Población;1559;
Navas de la Concepción (Las);Confirmados PDIA;11;
Navas de la Concepción (Las);Confirmados PDIA 14 días;0;
Navas de la Concepción (Las);Tasa PDIA 14 días;0;
Navas de la Concepción (Las);Confirmados PDIA 7 días;0;
Navas de la Concepción (Las);Total Confirmados ;12;
Navas de la Concepción (Las);Curados;7;
Navas de la Concepción (Las);Fallecidos;0;
Pedroso (El);Población;2018;
Pedroso (El);Confirmados PDIA;31;
Pedroso (El);Confirmados PDIA 14 días;7;
Pedroso (El);Tasa PDIA 14 días;346,8780971258672;
Pedroso (El);Confirmados PDIA 7 días;1;
Pedroso (El);Total Confirmados ;32;
Pedroso (El);Curados;10;
Pedroso (El);Fallecidos;3;
Puebla de los Infantes (La);Población;2991;
Puebla de los Infantes (La);Confirmados PDIA;11;
Puebla de los Infantes (La);Confirmados PDIA 14 días;1;
Puebla de los Infantes (La);Tasa PDIA 14 días;33,433634236041456;
Puebla de los Infantes (La);Confirmados PDIA 7 días;0;
Puebla de los Infantes (La);Total Confirmados ;11;
Puebla de los Infantes (La);Curados;3;
Puebla de los Infantes (La);Fallecidos;0;
Real de la Jara (El);Población;1503;
Real de la Jara (El);Confirmados PDIA;19;
Real de la Jara (El);Confirmados PDIA 14 días;8;
Real de la Jara (El);Tasa PDIA 14 días;532,2687957418497;
Real de la Jara (El);Confirmados PDIA 7 días;3;
Real de la Jara (El);Total Confirmados ;19;
Real de la Jara (El);Curados;5;
Real de la Jara (El);Fallecidos;1;
Rinconada (La);Población;38628;
Rinconada (La);Confirmados PDIA;1301;
Rinconada (La);Confirmados PDIA 14 días;236;
Rinconada (La);Tasa PDIA 14 días;610,9557833695765;
Rinconada (La);Confirmados PDIA 7 días;71;
Rinconada (La);Total Confirmados ;1315;
Rinconada (La);Curados;496;
Rinconada (La);Fallecidos;16;
Ronquillo (El);Población;1364;
Ronquillo (El);Confirmados PDIA;8;
Ronquillo (El);Confirmados PDIA 14 días;0;
Ronquillo (El);Tasa PDIA 14 días;0;
Ronquillo (El);Confirmados PDIA 7 días;0;
Ronquillo (El);Total Confirmados ;8;
Ronquillo (El);Curados;4;
Ronquillo (El);Fallecidos;0;
San Nicolás del Puerto;Población;596;
San Nicolás del Puerto;Confirmados PDIA;7;
San Nicolás del Puerto;Confirmados PDIA 14 días;0;
San Nicolás del Puerto;Tasa PDIA 14 días;0;
San Nicolás del Puerto;Confirmados PDIA 7 días;0;
San Nicolás del Puerto;Total Confirmados ;7;
San Nicolás del Puerto;Curados;4;
San Nicolás del Puerto;Fallecidos;0;
Santa Olalla del Cala;Población;2001;
Santa Olalla del Cala;Confirmados PDIA;27;
Santa Olalla del Cala;Confirmados PDIA 14 días;8;
Santa Olalla del Cala;Tasa PDIA 14 días;399,800099950025;
Santa Olalla del Cala;Confirmados PDIA 7 días;1;
Santa Olalla del Cala;Total Confirmados ;27;
Santa Olalla del Cala;Curados;8;
Santa Olalla del Cala;Fallecidos;0;
Tocina;Población;9501;
Tocina;Confirmados PDIA;166;
Tocina;Confirmados PDIA 14 días;5;
Tocina;Tasa PDIA 14 días;52,626039364277446;
Tocina;Confirmados PDIA 7 días;2;
Tocina;Total Confirmados ;167;
Tocina;Curados;72;
Tocina;Fallecidos;3;
Villanueva del Río y Minas;Población;4858;
Villanueva del Río y Minas;Confirmados PDIA;70;
Villanueva del Río y Minas;Confirmados PDIA 14 días;19;
Villanueva del Río y Minas;Tasa PDIA 14 días;391,1074516261836;
Villanueva del Río y Minas;Confirmados PDIA 7 días;5;
Villanueva del Río y Minas;Total Confirmados ;71;
Villanueva del Río y Minas;Curados;23;
Villanueva del Río y Minas;Fallecidos;2;
Villaverde del Río;Población;7818;
Villaverde del Río;Confirmados PDIA;305;
Villaverde del Río;Confirmados PDIA 14 días;31;
Villaverde del Río;Tasa PDIA 14 días;396,52084932207725;
Villaverde del Río;Confirmados PDIA 7 días;4;
Villaverde del Río;Total Confirmados ;305;
Villaverde del Río;Curados;179;
Villaverde del Río;Fallecidos;5;
Viso del Alcor (El);Población;19266;
Viso del Alcor (El);Confirmados PDIA;621;
Viso del Alcor (El);Confirmados PDIA 14 días;92;
Viso del Alcor (El);Tasa PDIA 14 días;477,5251738814492;
Viso del Alcor (El);Confirmados PDIA 7 días;29;
Viso del Alcor (El);Total Confirmados ;629;
Viso del Alcor (El);Curados;194;
Viso del Alcor (El);Fallecidos;7;
Zufre;Población;808;
Zufre;Confirmados PDIA;5;
Zufre;Confirmados PDIA 14 días;4;
Zufre;Tasa PDIA 14 días;495,0495049504951;
Zufre;Confirmados PDIA 7 días;1;
Zufre;Total Confirmados ;5;
Zufre;Curados;0;
Zufre;Fallecidos;0;
Sevilla Sur;Población;426417;
Sevilla Sur;Confirmados PDIA;11121;
Sevilla Sur;Confirmados PDIA 14 días;1021;
Sevilla Sur;Tasa PDIA 14 días;239,43698304711117;
Sevilla Sur;Confirmados PDIA 7 días;292;
Sevilla Sur;Total Confirmados ;11281;
Sevilla Sur;Curados;5210;
Sevilla Sur;Fallecidos;162;
Alcalá de Guadaíra;Población;75279;
Alcalá de Guadaíra;Confirmados PDIA;1725;
Alcalá de Guadaíra;Confirmados PDIA 14 días;181;
Alcalá de Guadaíra;Tasa PDIA 14 días;240,4389006230157;
Alcalá de Guadaíra;Confirmados PDIA 7 días;50;
Alcalá de Guadaíra;Total Confirmados ;1748;
Alcalá de Guadaíra;Curados;849;
Alcalá de Guadaíra;Fallecidos;23;
Arahal;Población;19526;
Arahal;Confirmados PDIA;793;
Arahal;Confirmados PDIA 14 días;46;
Arahal;Tasa PDIA 14 días;235,58332479770561;
Arahal;Confirmados PDIA 7 días;12;
Arahal;Total Confirmados ;807;
Arahal;Curados;477;
Arahal;Fallecidos;18;
Cabezas de San Juan (Las);Población;16417;
Cabezas de San Juan (Las);Confirmados PDIA;355;
Cabezas de San Juan (Las);Confirmados PDIA 14 días;19;
Cabezas de San Juan (Las);Tasa PDIA 14 días;115,73369068648353;
Cabezas de San Juan (Las);Confirmados PDIA 7 días;5;
Cabezas de San Juan (Las);Total Confirmados ;359;
Cabezas de San Juan (Las);Curados;177;
Cabezas de San Juan (Las);Fallecidos;3;
Coripe;Población;1251;
Coripe;Confirmados PDIA;9;
Coripe;Confirmados PDIA 14 días;0;
Coripe;Tasa PDIA 14 días;0;
Coripe;Confirmados PDIA 7 días;0;
Coripe;Total Confirmados ;9;
Coripe;Curados;3;
Coripe;Fallecidos;0;
Coronil (El);Población;4746;
Coronil (El);Confirmados PDIA;100;
Coronil (El);Confirmados PDIA 14 días;16;
Coronil (El);Tasa PDIA 14 días;337,126000842815;
Coronil (El);Confirmados PDIA 7 días;9;
Coronil (El);Total Confirmados ;100;
Coronil (El);Curados;24;
Coronil (El);Fallecidos;0;
Cuervo de Sevilla (El);Población;8610;
Cuervo de Sevilla (El);Confirmados PDIA;156;
Cuervo de Sevilla (El);Confirmados PDIA 14 días;24;
Cuervo de Sevilla (El);Tasa PDIA 14 días;278,74564459930315;
Cuervo de Sevilla (El);Confirmados PDIA 7 días;7;
Cuervo de Sevilla (El);Total Confirmados ;156;
Cuervo de Sevilla (El);Curados;59;
Cuervo de Sevilla (El);Fallecidos;4;
Dos Hermanas;Población;133968;
Dos Hermanas;Confirmados PDIA;3036;
Dos Hermanas;Confirmados PDIA 14 días;366;
Dos Hermanas;Tasa PDIA 14 días;273,1995700465783;
Dos Hermanas;Confirmados PDIA 7 días;110;
Dos Hermanas;Total Confirmados ;3100;
Dos Hermanas;Curados;1286;
Dos Hermanas;Fallecidos;35;
Lebrija;Población;27524;
Lebrija;Confirmados PDIA;628;
Lebrija;Confirmados PDIA 14 días;65;
Lebrija;Tasa PDIA 14 días;236,15753524197063;
Lebrija;Confirmados PDIA 7 días;22;
Lebrija;Total Confirmados ;648;
Lebrija;Curados;331;
Lebrija;Fallecidos;16;
Molares (Los);Población;3480;
Molares (Los);Confirmados PDIA;125;
Molares (Los);Confirmados PDIA 14 días;12;
Molares (Los);Tasa PDIA 14 días;344,82758620689657;
Molares (Los);Confirmados PDIA 7 días;2;
Molares (Los);Total Confirmados ;125;
Molares (Los);Curados;53;
Molares (Los);Fallecidos;2;
Montellano;Población;7056;
Montellano;Confirmados PDIA;232;
Montellano;Confirmados PDIA 14 días;6;
Montellano;Tasa PDIA 14 días;85,03401360544218;
Montellano;Confirmados PDIA 7 días;3;
Montellano;Total Confirmados ;232;
Montellano;Curados;130;
Montellano;Fallecidos;2;
Morón de la Frontera;Población;27627;
Morón de la Frontera;Confirmados PDIA;605;
Morón de la Frontera;Confirmados PDIA 14 días;24;
Morón de la Frontera;Tasa PDIA 14 días;86,87153871212944;
Morón de la Frontera;Confirmados PDIA 7 días;6;
Morón de la Frontera;Total Confirmados ;612;
Morón de la Frontera;Curados;284;
Morón de la Frontera;Fallecidos;11;
Palacios y Villafranca (Los);Población;38354;
Palacios y Villafranca (Los);Confirmados PDIA;1321;
Palacios y Villafranca (Los);Confirmados PDIA 14 días;134;
Palacios y Villafranca (Los);Tasa PDIA 14 días;349,37685769411274;
Palacios y Villafranca (Los);Confirmados PDIA 7 días;34;
Palacios y Villafranca (Los);Total Confirmados ;1332;
Palacios y Villafranca (Los);Curados;567;
Palacios y Villafranca (Los);Fallecidos;15;
Palmar de Troya (El);Población;2340;
Palmar de Troya (El);Confirmados PDIA;80;
Palmar de Troya (El);Confirmados PDIA 14 días;2;
Palmar de Troya (El);Tasa PDIA 14 días;85,47008547008546;
Palmar de Troya (El);Confirmados PDIA 7 días;0;
Palmar de Troya (El);Total Confirmados ;80;
Palmar de Troya (El);Curados;43;
Palmar de Troya (El);Fallecidos;0;
Paradas;Población;6908;
Paradas;Confirmados PDIA;245;
Paradas;Confirmados PDIA 14 días;25;
Paradas;Tasa PDIA 14 días;361,89924724956575;
Paradas;Confirmados PDIA 7 días;12;
Paradas;Total Confirmados ;248;
Paradas;Curados;147;
Paradas;Fallecidos;4;
Pruna;Población;2603;
Pruna;Confirmados PDIA;10;
Pruna;Confirmados PDIA 14 días;3;
Pruna;Tasa PDIA 14 días;115,2516327314637;
Pruna;Confirmados PDIA 7 días;3;
Pruna;Total Confirmados ;10;
Pruna;Curados;1;
Pruna;Fallecidos;1;
Utrera;Población;50728;
Utrera;Confirmados PDIA;1701;
Utrera;Confirmados PDIA 14 días;98;
Utrera;Tasa PDIA 14 días;193,1871944488251;
Utrera;Confirmados PDIA 7 días;17;
Utrera;Total Confirmados ;1715;
Utrera;Curados;779;
Utrera;Fallecidos;28;
Municipio de Sevilla sin especificar;Población;;
Municipio de Sevilla sin especificar;Confirmados PDIA;965;
Municipio de Sevilla sin especificar;Confirmados PDIA 14 días;66;
Municipio de Sevilla sin especificar;Tasa PDIA 14 días;-;
Municipio de Sevilla sin especificar;Confirmados PDIA 7 días;32;
Municipio de Sevilla sin especificar;Total Confirmados ;976;
Municipio de Sevilla sin especificar;Curados;678;
Municipio de Sevilla sin especificar;Fallecidos;6;

          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
     
