Lugar de residencia;Medida;Valor;
Jubrique;Población;528;
Jubrique;Confirmados PDIA;4;
Jubrique;Confirmados PDIA 14 días;1;
Jubrique;Tasa PDIA 14 días;189,3939393939394;
Jubrique;Confirmados PDIA 7 días;0;
Jubrique;Total Confirmados ;4;
Jubrique;Curados;3;
Jubrique;Fallecidos;0;
Júzcar;Población;232;
Júzcar;Confirmados PDIA;6;
Júzcar;Confirmados PDIA 14 días;1;
Júzcar;Tasa PDIA 14 días;431,0344827586207;
Júzcar;Confirmados PDIA 7 días;1;
Júzcar;Total Confirmados ;6;
Júzcar;Curados;5;
Júzcar;Fallecidos;0;
Montecorto;Población;593;
Montecorto;Confirmados PDIA;17;
Montecorto;Confirmados PDIA 14 días;1;
Montecorto;Tasa PDIA 14 días;168,63406408094434;
Montecorto;Confirmados PDIA 7 días;0;
Montecorto;Total Confirmados ;17;
Montecorto;Curados;16;
Montecorto;Fallecidos;0;
Montejaque;Población;964;
Montejaque;Confirmados PDIA;39;
Montejaque;Confirmados PDIA 14 días;6;
Montejaque;Tasa PDIA 14 días;622,4066390041494;
Montejaque;Confirmados PDIA 7 días;6;
Montejaque;Total Confirmados ;39;
Montejaque;Curados;30;
Montejaque;Fallecidos;2;
Parauta;Población;251;
Parauta;Confirmados PDIA;7;
Parauta;Confirmados PDIA 14 días;0;
Parauta;Tasa PDIA 14 días;0;
Parauta;Confirmados PDIA 7 días;0;
Parauta;Total Confirmados ;7;
Parauta;Curados;7;
Parauta;Fallecidos;0;
Pujerra;Población;301;
Pujerra;Confirmados PDIA;1;
Pujerra;Confirmados PDIA 14 días;0;
Pujerra;Tasa PDIA 14 días;0;
Pujerra;Confirmados PDIA 7 días;0;
Pujerra;Total Confirmados ;1;
Pujerra;Curados;1;
Pujerra;Fallecidos;0;
Ronda;Población;33877;
Ronda;Confirmados PDIA;1985;
Ronda;Confirmados PDIA 14 días;617;
Ronda;Tasa PDIA 14 días;1821,2946837087109;
Ronda;Confirmados PDIA 7 días;372;
Ronda;Total Confirmados ;2056;
Ronda;Curados;1323;
Ronda;Fallecidos;51;
Serrato;Población;477;
Serrato;Confirmados PDIA;23;
Serrato;Confirmados PDIA 14 días;2;
Serrato;Tasa PDIA 14 días;419,2872117400419;
Serrato;Confirmados PDIA 7 días;1;
Serrato;Total Confirmados ;23;
Serrato;Curados;21;
Serrato;Fallecidos;0;
Valle del Guadalhorce;Población;153276;
Valle del Guadalhorce;Confirmados PDIA;6204;
Valle del Guadalhorce;Confirmados PDIA 14 días;1814;
Valle del Guadalhorce;Tasa PDIA 14 días;1183,4859991127116;
Valle del Guadalhorce;Confirmados PDIA 7 días;851;
Valle del Guadalhorce;Total Confirmados ;6324;
Valle del Guadalhorce;Curados;3438;
Valle del Guadalhorce;Fallecidos;85;
Alhaurín de la Torre;Población;40345;
Alhaurín de la Torre;Confirmados PDIA;1509;
Alhaurín de la Torre;Confirmados PDIA 14 días;423;
Alhaurín de la Torre;Tasa PDIA 14 días;1048,457057875821;
Alhaurín de la Torre;Confirmados PDIA 7 días;215;
Alhaurín de la Torre;Total Confirmados ;1549;
Alhaurín de la Torre;Curados;907;
Alhaurín de la Torre;Fallecidos;16;
Alhaurín el Grande;Población;24705;
Alhaurín el Grande;Confirmados PDIA;1114;
Alhaurín el Grande;Confirmados PDIA 14 días;365;
Alhaurín el Grande;Tasa PDIA 14 días;1477,4337178708763;
Alhaurín el Grande;Confirmados PDIA 7 días;172;
Alhaurín el Grande;Total Confirmados ;1135;
Alhaurín el Grande;Curados;525;
Alhaurín el Grande;Fallecidos;10;
Álora;Población;12985;
Álora;Confirmados PDIA;475;
Álora;Confirmados PDIA 14 días;183;
Álora;Tasa PDIA 14 días;1409,3184443588757;
Álora;Confirmados PDIA 7 días;81;
Álora;Total Confirmados ;490;
Álora;Curados;229;
Álora;Fallecidos;10;
Alozaina;Población;2051;
Alozaina;Confirmados PDIA;41;
Alozaina;Confirmados PDIA 14 días;14;
Alozaina;Tasa PDIA 14 días;682,5938566552901;
Alozaina;Confirmados PDIA 7 días;4;
Alozaina;Total Confirmados ;44;
Alozaina;Curados;25;
Alozaina;Fallecidos;0;
Ardales;Población;2500;
Ardales;Confirmados PDIA;128;
Ardales;Confirmados PDIA 14 días;40;
Ardales;Tasa PDIA 14 días;1600;
Ardales;Confirmados PDIA 7 días;15;
Ardales;Total Confirmados ;128;
Ardales;Curados;53;
Ardales;Fallecidos;1;
Carratraca;Población;731;
Carratraca;Confirmados PDIA;14;
Carratraca;Confirmados PDIA 14 días;6;
Carratraca;Tasa PDIA 14 días;820,7934336525308;
Carratraca;Confirmados PDIA 7 días;2;
Carratraca;Total Confirmados ;14;
Carratraca;Curados;7;
Carratraca;Fallecidos;0;
Cártama;Población;26259;
Cártama;Confirmados PDIA;914;
Cártama;Confirmados PDIA 14 días;231;
Cártama;Tasa PDIA 14 días;879,698389123729;
Cártama;Confirmados PDIA 7 días;118;
Cártama;Total Confirmados ;926;
Cártama;Curados;588;
Cártama;Fallecidos;8;
Casarabonela;Población;2502;
Casarabonela;Confirmados PDIA;43;
Casarabonela;Confirmados PDIA 14 días;12;
Casarabonela;Tasa PDIA 14 días;479,6163069544364;
Casarabonela;Confirmados PDIA 7 días;6;
Casarabonela;Total Confirmados ;44;
Casarabonela;Curados;30;
Casarabonela;Fallecidos;0;
Coín;Población;22147;
Coín;Confirmados PDIA;1202;
Coín;Confirmados PDIA 14 días;354;
Coín;Tasa PDIA 14 días;1598,4106199485257;
Coín;Confirmados PDIA 7 días;150;
Coín;Total Confirmados ;1222;
Coín;Curados;635;
Coín;Fallecidos;9;
Guaro;Población;2260;
Guaro;Confirmados PDIA;129;
Guaro;Confirmados PDIA 14 días;11;
Guaro;Tasa PDIA 14 días;486,72566371681415;
Guaro;Confirmados PDIA 7 días;7;
Guaro;Total Confirmados ;132;
Guaro;Curados;92;
Guaro;Fallecidos;22;
Monda;Población;2594;
Monda;Confirmados PDIA;180;
Monda;Confirmados PDIA 14 días;53;
Monda;Tasa PDIA 14 días;2043,1765612952968;
Monda;Confirmados PDIA 7 días;10;
Monda;Total Confirmados ;181;
Monda;Curados;59;
Monda;Fallecidos;1;
Pizarra;Población;9226;
Pizarra;Confirmados PDIA;302;
Pizarra;Confirmados PDIA 14 días;83;
Pizarra;Tasa PDIA 14 días;899,6314762627358;
Pizarra;Confirmados PDIA 7 días;56;
Pizarra;Total Confirmados ;306;
Pizarra;Curados;188;
Pizarra;Fallecidos;4;
Tolox;Población;2107;
Tolox;Confirmados PDIA;61;
Tolox;Confirmados PDIA 14 días;22;
Tolox;Tasa PDIA 14 días;1044,1385856668248;
Tolox;Confirmados PDIA 7 días;6;
Tolox;Total Confirmados ;61;
Tolox;Curados;34;
Tolox;Fallecidos;0;
Yunquera;Población;2864;
Yunquera;Confirmados PDIA;92;
Yunquera;Confirmados PDIA 14 días;17;
Yunquera;Tasa PDIA 14 días;593,5754189944134;
Yunquera;Confirmados PDIA 7 días;9;
Yunquera;Total Confirmados ;92;
Yunquera;Curados;66;
Yunquera;Fallecidos;4;
Municipio de Málaga sin especificar;Población;;
Municipio de Málaga sin especificar;Confirmados PDIA;586;
Municipio de Málaga sin especificar;Confirmados PDIA 14 días;91;
Municipio de Málaga sin especificar;Tasa PDIA 14 días;-;
Municipio de Málaga sin especificar;Confirmados PDIA 7 días;51;
Municipio de Málaga sin especificar;Total Confirmados ;588;
Municipio de Málaga sin especificar;Curados;385;
Municipio de Málaga sin especificar;Fallecidos;8;

          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
     
