Lugar de residencia;Medida;Valor;
Peal de Becerro;Curados;113;
Peal de Becerro;Fallecidos;7;
Pozo Alcón;Población;4673;
Pozo Alcón;Confirmados PDIA;240;
Pozo Alcón;Confirmados PDIA 14 días;3;
Pozo Alcón;Tasa PDIA 14 días;64,19858763107212;
Pozo Alcón;Confirmados PDIA 7 días;2;
Pozo Alcón;Total Confirmados ;241;
Pozo Alcón;Curados;235;
Pozo Alcón;Fallecidos;1;
Puente de Génave;Población;2159;
Puente de Génave;Confirmados PDIA;77;
Puente de Génave;Confirmados PDIA 14 días;5;
Puente de Génave;Tasa PDIA 14 días;231,5886984715146;
Puente de Génave;Confirmados PDIA 7 días;4;
Puente de Génave;Total Confirmados ;79;
Puente de Génave;Curados;31;
Puente de Génave;Fallecidos;0;
Puerta de Segura (La);Población;2268;
Puerta de Segura (La);Confirmados PDIA;93;
Puerta de Segura (La);Confirmados PDIA 14 días;0;
Puerta de Segura (La);Tasa PDIA 14 días;0;
Puerta de Segura (La);Confirmados PDIA 7 días;0;
Puerta de Segura (La);Total Confirmados ;96;
Puerta de Segura (La);Curados;93;
Puerta de Segura (La);Fallecidos;3;
Quesada;Población;5209;
Quesada;Confirmados PDIA;203;
Quesada;Confirmados PDIA 14 días;9;
Quesada;Tasa PDIA 14 días;172,77788443079285;
Quesada;Confirmados PDIA 7 días;7;
Quesada;Total Confirmados ;205;
Quesada;Curados;184;
Quesada;Fallecidos;6;
Rus;Población;3547;
Rus;Confirmados PDIA;90;
Rus;Confirmados PDIA 14 días;3;
Rus;Tasa PDIA 14 días;84,57851705666761;
Rus;Confirmados PDIA 7 días;1;
Rus;Total Confirmados ;91;
Rus;Curados;80;
Rus;Fallecidos;2;
Sabiote;Población;3918;
Sabiote;Confirmados PDIA;126;
Sabiote;Confirmados PDIA 14 días;7;
Sabiote;Tasa PDIA 14 días;178,66258295048493;
Sabiote;Confirmados PDIA 7 días;6;
Sabiote;Total Confirmados ;131;
Sabiote;Curados;108;
Sabiote;Fallecidos;3;
Santiago-Pontones;Población;2956;
Santiago-Pontones;Confirmados PDIA;121;
Santiago-Pontones;Confirmados PDIA 14 días;1;
Santiago-Pontones;Tasa PDIA 14 días;33,82949932341001;
Santiago-Pontones;Confirmados PDIA 7 días;0;
Santiago-Pontones;Total Confirmados ;121;
Santiago-Pontones;Curados;112;
Santiago-Pontones;Fallecidos;5;
Santo Tomé;Población;2139;
Santo Tomé;Confirmados PDIA;80;
Santo Tomé;Confirmados PDIA 14 días;5;
Santo Tomé;Tasa PDIA 14 días;233,75409069658718;
Santo Tomé;Confirmados PDIA 7 días;4;
Santo Tomé;Total Confirmados ;95;
Santo Tomé;Curados;84;
Santo Tomé;Fallecidos;5;
Segura de la Sierra;Población;1790;
Segura de la Sierra;Confirmados PDIA;113;
Segura de la Sierra;Confirmados PDIA 14 días;4;
Segura de la Sierra;Tasa PDIA 14 días;223,46368715083798;
Segura de la Sierra;Confirmados PDIA 7 días;3;
Segura de la Sierra;Total Confirmados ;115;
Segura de la Sierra;Curados;106;
Segura de la Sierra;Fallecidos;3;
Siles;Población;2241;
Siles;Confirmados PDIA;59;
Siles;Confirmados PDIA 14 días;0;
Siles;Tasa PDIA 14 días;0;
Siles;Confirmados PDIA 7 días;0;
Siles;Total Confirmados ;59;
Siles;Curados;51;
Siles;Fallecidos;1;
Torreperogil;Población;7276;
Torreperogil;Confirmados PDIA;246;
Torreperogil;Confirmados PDIA 14 días;2;
Torreperogil;Tasa PDIA 14 días;27,48763056624519;
Torreperogil;Confirmados PDIA 7 días;0;
Torreperogil;Total Confirmados ;252;
Torreperogil;Curados;224;
Torreperogil;Fallecidos;9;
Torres de Albánchez;Población;787;
Torres de Albánchez;Confirmados PDIA;17;
Torres de Albánchez;Confirmados PDIA 14 días;5;
Torres de Albánchez;Tasa PDIA 14 días;635,3240152477764;
Torres de Albánchez;Confirmados PDIA 7 días;4;
Torres de Albánchez;Total Confirmados ;17;
Torres de Albánchez;Curados;5;
Torres de Albánchez;Fallecidos;0;
Úbeda;Población;34345;
Úbeda;Confirmados PDIA;958;
Úbeda;Confirmados PDIA 14 días;30;
Úbeda;Tasa PDIA 14 días;87,34895909157082;
Úbeda;Confirmados PDIA 7 días;18;
Úbeda;Total Confirmados ;1041;
Úbeda;Curados;920;
Úbeda;Fallecidos;17;
Villacarrillo;Población;10726;
Villacarrillo;Confirmados PDIA;576;
Villacarrillo;Confirmados PDIA 14 días;70;
Villacarrillo;Tasa PDIA 14 días;652,6198023494313;
Villacarrillo;Confirmados PDIA 7 días;45;
Villacarrillo;Total Confirmados ;586;
Villacarrillo;Curados;458;
Villacarrillo;Fallecidos;11;
Villanueva del Arzobispo;Población;8193;
Villanueva del Arzobispo;Confirmados PDIA;399;
Villanueva del Arzobispo;Confirmados PDIA 14 días;16;
Villanueva del Arzobispo;Tasa PDIA 14 días;195,28866105211767;
Villanueva del Arzobispo;Confirmados PDIA 7 días;7;
Villanueva del Arzobispo;Total Confirmados ;403;
Villanueva del Arzobispo;Curados;344;
Villanueva del Arzobispo;Fallecidos;4;
Villarrodrigo;Población;405;
Villarrodrigo;Confirmados PDIA;5;
Villarrodrigo;Confirmados PDIA 14 días;0;
Villarrodrigo;Tasa PDIA 14 días;0;
Villarrodrigo;Confirmados PDIA 7 días;0;
Villarrodrigo;Total Confirmados ;5;
Villarrodrigo;Curados;4;
Villarrodrigo;Fallecidos;0;
Municipio de Jaén sin especificar;Población;;
Municipio de Jaén sin especificar;Confirmados PDIA;21;
Municipio de Jaén sin especificar;Confirmados PDIA 14 días;1;
Municipio de Jaén sin especificar;Tasa PDIA 14 días;-;
Municipio de Jaén sin especificar;Confirmados PDIA 7 días;0;
Municipio de Jaén sin especificar;Total Confirmados ;21;
Municipio de Jaén sin especificar;Curados;15;
Municipio de Jaén sin especificar;Fallecidos;0;

          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
     
