Lugar de residencia;Medida;Valor;
Montemayor;Curados;370;
Montemayor;Fallecidos;2;
Iznájar;Población;4134;
Iznájar;Confirmados PDIA;260;
Iznájar;Tasa PDIA;6289,308176100629;
Iznájar;Confirmados PDIA 14 días;1;
Iznájar;Tasa PDIA 14 dias;24,189646831156264;
Iznájar;Confirmados PDIA 7 días;0;
Iznájar;Tasa PDIA 7 dias;0;
Iznájar;Total Confirmados ;262;
Iznájar;Tasa total confirmados;6337,687469762941;
Iznájar;Curados;250;
Iznájar;Fallecidos;9;
Iznájar;Población;4134;
Iznájar;Confirmados PDIA;260;
Iznájar;Tasa PDIA;6289,308176100629;
Iznájar;Confirmados PDIA 14 días;1;
Iznájar;Tasa PDIA 14 dias;24,189646831156264;
Iznájar;Confirmados PDIA 7 días;0;
Iznájar;Tasa PDIA 7 dias;0;
Iznájar;Total Confirmados ;262;
Iznájar;Tasa total confirmados;6337,687469762941;
Iznájar;Curados;250;
Iznájar;Fallecidos;9;
La Rambla;Población;17989;
La Rambla;Confirmados PDIA;1490;
La Rambla;Tasa PDIA;8282,839513035744;
La Rambla;Confirmados PDIA 14 días;6;
La Rambla;Tasa PDIA 14 dias;33,35371615987548;
La Rambla;Confirmados PDIA 7 días;6;
La Rambla;Tasa PDIA 7 dias;33,35371615987548;
La Rambla;Total Confirmados ;1502;
La Rambla;Tasa total confirmados;8349,546945355494;
La Rambla;Curados;1480;
La Rambla;Fallecidos;13;
Guijarrosa (La);Población;1379;
Guijarrosa (La);Confirmados PDIA;91;
Guijarrosa (La);Tasa PDIA;6598,984771573604;
Guijarrosa (La);Confirmados PDIA 14 días;0;
Guijarrosa (La);Tasa PDIA 14 dias;0;
Guijarrosa (La);Confirmados PDIA 7 días;0;
Guijarrosa (La);Tasa PDIA 7 dias;0;
Guijarrosa (La);Total Confirmados ;92;
Guijarrosa (La);Tasa total confirmados;6671,501087744742;
Guijarrosa (La);Curados;89;
Guijarrosa (La);Fallecidos;2;
Montalbán de Córdoba;Población;4467;
Montalbán de Córdoba;Confirmados PDIA;415;
Montalbán de Córdoba;Tasa PDIA;9290,351466308484;
Montalbán de Córdoba;Confirmados PDIA 14 días;1;
Montalbán de Córdoba;Tasa PDIA 14 dias;22,386389075442132;
Montalbán de Córdoba;Confirmados PDIA 7 días;1;
Montalbán de Córdoba;Tasa PDIA 7 dias;22,386389075442132;
Montalbán de Córdoba;Total Confirmados ;416;
Montalbán de Córdoba;Tasa total confirmados;9312,737855383926;
Montalbán de Córdoba;Curados;408;
Montalbán de Córdoba;Fallecidos;5;
Rambla (La);Población;7529;
Rambla (La);Confirmados PDIA;608;
Rambla (La);Tasa PDIA;8075,4416257139055;
Rambla (La);Confirmados PDIA 14 días;5;
Rambla (La);Tasa PDIA 14 dias;66,40988179041041;
Rambla (La);Confirmados PDIA 7 días;5;
Rambla (La);Tasa PDIA 7 dias;66,40988179041041;
Rambla (La);Total Confirmados ;612;
Rambla (La);Tasa total confirmados;8128,569531146235;
Rambla (La);Curados;603;
Rambla (La);Fallecidos;4;
Santaella;Población;4614;
Santaella;Confirmados PDIA;376;
Santaella;Tasa PDIA;8149,111400086692;
Santaella;Confirmados PDIA 14 días;0;
Santaella;Tasa PDIA 14 dias;0;
Santaella;Confirmados PDIA 7 días;0;
Santaella;Tasa PDIA 7 dias;0;
Santaella;Total Confirmados ;382;
Santaella;Tasa total confirmados;8279,150411790204;
Santaella;Curados;380;
Santaella;Fallecidos;2;
Lucena;Población;48377;
Lucena;Confirmados PDIA;5623;
Lucena;Tasa PDIA;11623,292060276577;
Lucena;Confirmados PDIA 14 días;11;
Lucena;Tasa PDIA 14 dias;22,738078012278564;
Lucena;Confirmados PDIA 7 días;4;
Lucena;Tasa PDIA 7 dias;8,268392004464932;
Lucena;Total Confirmados ;5653;
Lucena;Tasa total confirmados;11685,305000310065;
Lucena;Curados;5575;
Lucena;Fallecidos;55;
Lucena;Población;42733;
Lucena;Confirmados PDIA;4980;
Lucena;Tasa PDIA;11653,75704958697;
Lucena;Confirmados PDIA 14 días;11;
Lucena;Tasa PDIA 14 dias;25,741230430814596;
Lucena;Confirmados PDIA 7 días;4;
Lucena;Tasa PDIA 7 dias;9,360447429387126;
Lucena;Total Confirmados ;5009;
Lucena;Tasa total confirmados;11721,620293450027;
Lucena;Curados;4938;
Lucena;Fallecidos;49;
Monturque;Población;1943;
Monturque;Confirmados PDIA;162;
Monturque;Tasa PDIA;8337,62223365929;
Monturque;Confirmados PDIA 14 días;0;
Monturque;Tasa PDIA 14 dias;0;
Monturque;Confirmados PDIA 7 días;0;
Monturque;Tasa PDIA 7 dias;0;
Monturque;Total Confirmados ;162;
Monturque;Tasa total confirmados;8337,62223365929;
Monturque;Curados;162;
Monturque;Fallecidos;0;
Moriles;Población;3701;
Moriles;Confirmados PDIA;481;
Moriles;Tasa PDIA;12996,487435828156;
Moriles;Confirmados PDIA 14 días;0;
Moriles;Tasa PDIA 14 dias;0;
Moriles;Confirmados PDIA 7 días;0;
Moriles;Tasa PDIA 7 dias;0;
Moriles;Total Confirmados ;482;
Moriles;Tasa total confirmados;13023,507160226965;
Moriles;Curados;475;
Moriles;Fallecidos;6;
Montilla;Población;22739;
Montilla;Confirmados PDIA;2117;
Montilla;Tasa PDIA;9309,996042042307;
Montilla;Confirmados PDIA 14 días;1;
Montilla;Tasa PDIA 14 dias;4,397730770922204;
Montilla;Confirmados PDIA 7 días;0;
Montilla;Tasa PDIA 7 dias;0;
Montilla;Total Confirmados ;2119;
Montilla;Tasa total confirmados;9318,79150358415;
Montilla;Curados;2086;
Montilla;Fallecidos;30;
Montilla;Población;22739;
Montilla;Confirmados PDIA;2117;
Montilla;Tasa PDIA;9309,996042042307;
Montilla;Confirmados PDIA 14 días;1;
Montilla;Tasa PDIA 14 dias;4,397730770922204;
Montilla;Confirmados PDIA 7 días;0;
Montilla;Tasa PDIA 7 dias;0;
Montilla;Total Confirmados ;2119;
Montilla;Tasa total confirmados;9318,79150358415;
Montilla;Curados;2086;
Montilla;Fallecidos;30;
Priego de Córdoba;Población;27774;
Priego de Córdoba;Confirmados PDIA;2243;
Priego de Córdoba;Tasa PDIA;8075,898322171815;
Priego de Córdoba;Confirmados PDIA 14 días;7;
Priego de Córdoba;Tasa PDIA 14 dias;25,2034276661626;
Priego de Córdoba;Confirmados PDIA 7 días;3;
Priego de Córdoba;Tasa PDIA 7 dias;10,801468999783971;
Priego de Córdoba;Total Confirmados ;2260;
Priego de Córdoba;Tasa total confirmados;8137,106646503925;
Priego de Córdoba;Curados;2197;
Priego de Córdoba;Fallecidos;51;
Almedinilla;Población;2370;
Almedinilla;Confirmados PDIA;150;
Almedinilla;Tasa PDIA;6329,113924050634;
Almedinilla;Confirmados PDIA 14 días;0;
Almedinilla;Tasa PDIA 14 dias;0;
Almedinilla;Confirmados PDIA 7 días;0;
Almedinilla;Tasa PDIA 7 dias;0;
Almedinilla;Total Confirmados ;150;
Almedinilla;Tasa total confirmados;6329,113924050634;
Almedinilla;Curados;144;
Almedinilla;Fallecidos;6;
Carcabuey;Población;2371;
Carcabuey;Confirmados PDIA;130;
Carcabuey;Tasa PDIA;5482,918599746942;
Carcabuey;Confirmados PDIA 14 días;0;
Carcabuey;Tasa PDIA 14 dias;0;
Carcabuey;Confirmados PDIA 7 días;0;
Carcabuey;Tasa PDIA 7 dias;0;
Carcabuey;Total Confirmados ;131;
Carcabuey;Tasa total confirmados;5525,094896668073;
Carcabuey;Curados;129;
Carcabuey;Fallecidos;2;
Fuente-Tójar;Población;666;
Fuente-Tójar;Confirmados PDIA;74;
Fuente-Tójar;Tasa PDIA;11111,111111111111;
Fuente-Tójar;Confirmados PDIA 14 días;0;
Fuente-Tójar;Tasa PDIA 14 dias;0;
Fuente-Tójar;Confirmados PDIA 7 días;0;
Fuente-Tójar;Tasa PDIA 7 dias;0;
Fuente-Tójar;Total Confirmados ;76;
Fuente-Tójar;Tasa total confirmados;11411,41141141141;
Fuente-Tójar;Curados;74;
Fuente-Tójar;Fallecidos;2;
Priego de Córdoba;Población;22367;
Priego de Córdoba;Confirmados PDIA;1889;
Priego de Córdoba;Tasa PDIA;8445,477712701748;
Priego de Córdoba;Confirmados PDIA 14 días;7;
Priego de Córdoba;Tasa PDIA 14 dias;31,296105870255285;
Priego de Córdoba;Confirmados PDIA 7 días;3;
Priego de Córdoba;Tasa PDIA 7 dias;13,41261680153798;
Priego de Córdoba;Total Confirmados ;1903;
Priego de Córdoba;Tasa total confirmados;8508,06992444226;
Priego de Córdoba;Curados;1850;
Priego de Córdoba;Fallecidos;41;
Puente Genil;Población;29943;
Puente Genil;Confirmados PDIA;3006;
Puente Genil;Tasa PDIA;10039,07424105801;
Puente Genil;Confirmados PDIA 14 días;2;
Puente Genil;Tasa PDIA 14 dias;6,679357445813713;
Puente Genil;Confirmados PDIA 7 días;1;
Puente Genil;Tasa PDIA 7 dias;3,3396787229068563;
Puente Genil;Total Confirmados ;3039;
Puente Genil;Tasa total confirmados;10149,283638913936;
Puente Genil;Curados;2976;
Puente Genil;Fallecidos;54;
Puente Genil;Población;29943;
Puente Genil;Confirmados PDIA;3006;
Puente Genil;Tasa PDIA;10039,07424105801;
Puente Genil;Confirmados PDIA 14 días;2;
Puente Genil;Tasa PDIA 14 dias;6,679357445813713;
Puente Genil;Confirmados PDIA 7 días;1;
Puente Genil;Tasa PDIA 7 dias;3,3396787229068563;
Puente Genil;Total Confirmados ;3039;
Puente Genil;Tasa total confirmados;10149,283638913936;
Puente Genil;Curados;2976;
Puente Genil;Fallecidos;54;
Rute;Población;9898;
Rute;Confirmados PDIA;1103;
Rute;Tasa PDIA;11143,665386946857;
Rute;Confirmados PDIA 14 días;1;
Rute;Tasa PDIA 14 dias;10,103051121438675;
Rute;Confirmados PDIA 7 días;1;
Rute;Tasa PDIA 7 dias;10,103051121438675;
Rute;Total Confirmados ;1110;
Rute;Tasa total confirmados;11214,386744796928;
Rute;Curados;1077;
Rute;Fallecidos;32;
Rute;Población;9898;
Rute;Confirmados PDIA;1103;
Rute;Tasa PDIA;11143,665386946857;
Rute;Confirmados PDIA 14 días;1;
Rute;Tasa PDIA 14 dias;10,103051121438675;
Rute;Confirmados PDIA 7 días;1;
Rute;Tasa PDIA 7 dias;10,103051121438675;
Rute;Total Confirmados ;1110;
Rute;Tasa total confirmados;11214,386744796928;
Rute;Curados;1077;
Rute;Fallecidos;32;
Guadalquivir;Población;123667;
Guadalquivir;Confirmados PDIA;9590;
Guadalquivir;Tasa PDIA;7754,696078986311;
Guadalquivir;Confirmados PDIA 14 días;23;
Guadalquivir;Tasa PDIA 14 dias;18,598332619049547;
Guadalquivir;Confirmados PDIA 7 días;12;
Guadalquivir;Tasa PDIA 7 dias;9,703477888199762;
Guadalquivir;Total Confirmados ;9637;
Guadalquivir;Tasa total confirmados;7792,701367381759;
Guadalquivir;Curados;9454;
Guadalquivir;Fallecidos;143;
Bujalance;Población;20584;
Bujalance;Confirmados PDIA;1747;
Bujalance;Tasa PDIA;8487,17450446949;
Bujalance;Confirmados PDIA 14 días;1;
Bujalance;Tasa PDIA 14 dias;4,858142246404975;
Bujalance;Confirmados PDIA 7 días;0;
Bujalance;Tasa PDIA 7 dias;0;
Bujalance;Total Confirmados ;1756;
Bujalance;Tasa total confirmados;8530,897784687137;
Bujalance;Curados;1726;
Bujalance;Fallecidos;26;
Bujalance;Población;7320;
Bujalance;Confirmados PDIA;649;
Bujalance;Tasa PDIA;8866,120218579235;
Bujalance;Confirmados PDIA 14 días;1;
Bujalance;Tasa PDIA 14 dias;13,66120218579235;
Bujalance;Confirmados PDIA 7 días;0;
Bujalance;Tasa PDIA 7 dias;0;
Bujalance;Total Confirmados ;652;
Bujalance;Tasa total confirmados;8907,103825136612;
Bujalance;Curados;644;
Bujalance;Fallecidos;6;
Cañete de las Torres;Población;2923;
Cañete de las Torres;Confirmados PDIA;202;
Cañete de las Torres;Tasa PDIA;6910,70817653096;
Cañete de las Torres;Confirmados PDIA 14 días;0;
Cañete de las Torres;Tasa PDIA 14 dias;0;
Cañete de las Torres;Confirmados PDIA 7 días;0;
Cañete de las Torres;Tasa PDIA 7 dias;0;
Cañete de las Torres;Total Confirmados ;202;
Cañete de las Torres;Tasa total confirmados;6910,70817653096;
Cañete de las Torres;Curados;199;
Cañete de las Torres;Fallecidos;3;
Carpio (El);Población;4363;
Carpio (El);Confirmados PDIA;480;
Carpio (El);Tasa PDIA;11001,60440064176;
Carpio (El);Confirmados PDIA 14 días;0;
Carpio (El);Tasa PDIA 14 dias;0;
Carpio (El);Confirmados PDIA 7 días;0;
Carpio (El);Tasa PDIA 7 dias;0;
Carpio (El);Total Confirmados ;484;
Carpio (El);Tasa total confirmados;11093,284437313774;
Carpio (El);Curados;467;
Carpio (El);Fallecidos;15;
Valenzuela;Población;1118;
Valenzuela;Confirmados PDIA;52;
Valenzuela;Tasa PDIA;4651,162790697675;
Valenzuela;Confirmados PDIA 14 días;0;
Valenzuela;Tasa PDIA 14 dias;0;
Valenzuela;Confirmados PDIA 7 días;0;
Valenzuela;Tasa PDIA 7 dias;0;
Valenzuela;Total Confirmados ;52;
Valenzuela;Tasa total confirmados;4651,162790697675;
Valenzuela;Curados;52;
Valenzuela;Fallecidos;0;
Villafranca de Córdoba;Población;4860;
Villafranca de Córdoba;Confirmados PDIA;364;
Villafranca de Córdoba;Tasa PDIA;7489,711934156379;
Villafranca de Córdoba;Confirmados PDIA 14 días;0;
Villafranca de Córdoba;Tasa PDIA 14 dias;0;
Villafranca de Córdoba;Confirmados PDIA 7 días;0;
Villafranca de Córdoba;Tasa PDIA 7 dias;0;
Villafranca de Córdoba;Total Confirmados ;366;
Villafranca de Córdoba;Tasa total confirmados;7530,864197530865;
Villafranca de Córdoba;Curados;364;
Villafranca de Córdoba;Fallecidos;2;
Fuente Palmera;Población;10914;
Fuente Palmera;Confirmados PDIA;667;
Fuente Palmera;Tasa PDIA;6111,416529228514;
Fuente Palmera;Confirmados PDIA 14 días;3;
Fuente Palmera;Tasa PDIA 14 dias;27,48763056624519;
Fuente Palmera;Confirmados PDIA 7 días;3;
Fuente Palmera;Tasa PDIA 7 dias;27,48763056624519;
Fuente Palmera;Total Confirmados ;669;
Fuente Palmera;Tasa total confirmados;6129,741616272677;
Fuente Palmera;Curados;659;
Fuente Palmera;Fallecidos;6;
Fuente Carreteros;Población;1148;
Fuente Carreteros;Confirmados PDIA;56;
Fuente Carreteros;Tasa PDIA;4878,048780487805;
Fuente Carreteros;Confirmados PDIA 14 días;0;
Fuente Carreteros;Tasa PDIA 14 dias;0;
Fuente Carreteros;Confirmados PDIA 7 días;0;
Fuente Carreteros;Tasa PDIA 7 dias;0;
Fuente Carreteros;Total Confirmados ;56;
Fuente Carreteros;Tasa total confirmados;4878,048780487805;
Fuente Carreteros;Curados;55;
Fuente Carreteros;Fallecidos;1;
Fuente Palmera;Población;9766;
Fuente Palmera;Confirmados PDIA;611;
Fuente Palmera;Tasa PDIA;6256,399754249436;
Fuente Palmera;Confirmados PDIA 14 días;3;
Fuente Palmera;Tasa PDIA 14 dias;30,718820397296742;
Fuente Palmera;Confirmados PDIA 7 días;3;
Fuente Palmera;Tasa PDIA 7 dias;30,718820397296742;
Fuente Palmera;Total Confirmados ;613;
Fuente Palmera;Tasa total confirmados;6276,878967847635;
Fuente Palmera;Curados;604;
Fuente Palmera;Fallecidos;5;
La Carlota;Población;17172;
La Carlota;Confirmados PDIA;1169;
La Carlota;Tasa PDIA;6807,593757279291;
La Carlota;Confirmados PDIA 14 días;1;
La Carlota;Tasa PDIA 14 dias;5,823433496389471;
La Carlota;Confirmados PDIA 7 días;1;
La Carlota;Tasa PDIA 7 dias;5,823433496389471;
La Carlota;Total Confirmados ;1178;
La Carlota;Tasa total confirmados;6860,004658746798;
La Carlota;Curados;1159;
La Carlota;Fallecidos;15;
Carlota (La);Población;14079;
Carlota (La);Confirmados PDIA;975;
Carlota (La);Tasa PDIA;6925,207756232688;
Carlota (La);Confirmados PDIA 14 días;1;
Carlota (La);Tasa PDIA 14 dias;7,102777185879679;
Carlota (La);Confirmados PDIA 7 días;1;
Carlota (La);Tasa PDIA 7 dias;7,102777185879679;
Carlota (La);Total Confirmados ;984;
Carlota (La);Tasa total confirmados;6989,132750905604;
Carlota (La);Curados;967;
Carlota (La);Fallecidos;13;
San Sebastián de los Ballesteros;Población;804;
San Sebastián de los Ballesteros;Confirmados PDIA;73;
San Sebastián de los Ballesteros;Tasa PDIA;9079,601990049752;
San Sebastián de los Ballesteros;Confirmados PDIA 14 días;0;
San Sebastián de los Ballesteros;Tasa PDIA 14 dias;0;
San Sebastián de los Ballesteros;Confirmados PDIA 7 días;0;
San Sebastián de los Ballesteros;Tasa PDIA 7 dias;0;
San Sebastián de los Ballesteros;Total Confirmados ;73;
San Sebastián de los Ballesteros;Tasa total confirmados;9079,601990049752;
San Sebastián de los Ballesteros;Curados;72;
San Sebastián de los Ballesteros;Fallecidos;1;
Victoria (La);Población;2289;
Victoria (La);Confirmados PDIA;121;
Victoria (La);Tasa PDIA;5286,151157710791;
Victoria (La);Confirmados PDIA 14 días;0;
Victoria (La);Tasa PDIA 14 dias;0;
Victoria (La);Confirmados PDIA 7 días;0;
Victoria (La);Tasa PDIA 7 dias;0;
Victoria (La);Total Confirmados ;121;
Victoria (La);Tasa total confirmados;5286,151157710791;
Victoria (La);Curados;120;
Victoria (La);Fallecidos;1;
La Sierra;Población;5829;
La Sierra;Confirmados PDIA;260;
La Sierra;Tasa PDIA;4460,456338994682;
La Sierra;Confirmados PDIA 14 días;0;
La Sierra;Tasa PDIA 14 dias;0;
La Sierra;Confirmados PDIA 7 días;0;
La Sierra;Tasa PDIA 7 dias;0;
La Sierra;Total Confirmados ;261;
La Sierra;Tasa total confirmados;4477,611940298507;
La Sierra;Curados;253;
La Sierra;Fallecidos;8;
Obejo;Población;2008;
Obejo;Confirmados PDIA;78;
Obejo;Tasa PDIA;3884,462151394422;
Obejo;Confirmados PDIA 14 días;0;
Obejo;Tasa PDIA 14 dias;0;
Obejo;Confirmados PDIA 7 días;0;
Obejo;Tasa PDIA 7 dias;0;
Obejo;Total Confirmados ;79;
Obejo;Tasa total confirmados;3934,262948207171;
Obejo;Curados;77;
Obejo;Fallecidos;2;
Villaharta;Población;621;
Villaharta;Confirmados PDIA;40;
Villaharta;Tasa PDIA;6441,22383252818;
Villaharta;Confirmados PDIA 14 días;0;
Villaharta;Tasa PDIA 14 dias;0;
Villaharta;Confirmados PDIA 7 días;0;
Villaharta;Tasa PDIA 7 dias;0;
Villaharta;Total Confirmados ;40;
Villaharta;Tasa total confirmados;6441,22383252818;
Villaharta;Curados;38;
Villaharta;Fallecidos;2;
Villaviciosa de Córdoba;Población;3200;
Villaviciosa de Córdoba;Confirmados PDIA;142;
Villaviciosa de Córdoba;Tasa PDIA;4437,5;
Villaviciosa de Córdoba;Confirmados PDIA 14 días;0;
Villaviciosa de Córdoba;Tasa PDIA 14 dias;0;
Villaviciosa de Córdoba;Confirmados PDIA 7 días;0;
Villaviciosa de Córdoba;Tasa PDIA 7 dias;0;
Villaviciosa de Córdoba;Total Confirmados ;142;
Villaviciosa de Córdoba;Tasa total confirmados;4437,5;
Villaviciosa de Córdoba;Curados;138;
Villaviciosa de Córdoba;Fallecidos;4;
Montoro;Población;23312;
Montoro;Confirmados PDIA;2292;
Montoro;Tasa PDIA;9831,8462594372;
Montoro;Confirmados PDIA 14 días;10;
Montoro;Tasa PDIA 14 dias;42,896362388469456;
Montoro;Confirmados PDIA 7 días;3;
Montoro;Tasa PDIA 7 dias;12,868908716540838;
Montoro;Total Confirmados ;2302;
Montoro;Tasa total confirmados;9874,74262182567;
Montoro;Curados;2249;
Montoro;Fallecidos;39;
Adamuz;Población;4137;
Adamuz;Confirmados PDIA;308;
Adamuz;Tasa PDIA;7445,008460236886;
Adamuz;Confirmados PDIA 14 días;0;
Adamuz;Tasa PDIA 14 dias;0;
Adamuz;Confirmados PDIA 7 días;0;
Adamuz;Tasa PDIA 7 dias;0;
Adamuz;Total Confirmados ;308;
Adamuz;Tasa total confirmados;7445,008460236886;
Adamuz;Curados;303;
Adamuz;Fallecidos;4;
Montoro;Población;9293;
Montoro;Confirmados PDIA;826;
Montoro;Tasa PDIA;8888,410631658238;
Montoro;Confirmados PDIA 14 días;8;
Montoro;Tasa PDIA 14 dias;86,08630151727107;
Montoro;Confirmados PDIA 7 días;3;
Montoro;Tasa PDIA 7 dias;32,28236306897665;
Montoro;Total Confirmados ;826;
Montoro;Tasa total confirmados;8888,410631658238;
Montoro;Curados;792;
Montoro;Fallecidos;26;
Pedro Abad;Población;2815;
Pedro Abad;Confirmados PDIA;424;
Pedro Abad;Tasa PDIA;15062,166962699821;
Pedro Abad;Confirmados PDIA 14 días;0;
Pedro Abad;Tasa PDIA 14 dias;0;
Pedro Abad;Confirmados PDIA 7 días;0;
Pedro Abad;Tasa PDIA 7 dias;0;
Pedro Abad;Total Confirmados ;426;
Pedro Abad;Tasa total confirmados;15133,214920071048;
Pedro Abad;Curados;424;
Pedro Abad;Fallecidos;2;
Villa del Río;Población;7067;
Villa del Río;Confirmados PDIA;734;
Villa del Río;Tasa PDIA;10386,302532899392;
Villa del Río;Confirmados PDIA 14 días;2;
Villa del Río;Tasa PDIA 14 dias;28,30055186076129;
Villa del Río;Confirmados PDIA 7 días;0;
Villa del Río;Tasa PDIA 7 dias;0;
Villa del Río;Total Confirmados ;742;
Villa del Río;Tasa total confirmados;10499,504740342438;
Villa del Río;Curados;730;
Villa del Río;Fallecidos;7;
Palma del Río;Población;24567;
Palma del Río;Confirmados PDIA;1939;
Palma del Río;Tasa PDIA;7892,701591565922;
Palma del Río;Confirmados PDIA 14 días;2;
Palma del Río;Tasa PDIA 14 dias;8,141002157365572;
Palma del Río;Confirmados PDIA 7 días;0;
Palma del Río;Tasa PDIA 7 dias;0;
Palma del Río;Total Confirmados ;1943;
Palma del Río;Tasa total confirmados;7908,983595880653;
Palma del Río;Curados;1903;
Palma del Río;Fallecidos;33;
Palma del Río;Población;20928;
Palma del Río;Confirmados PDIA;1668;
Palma del Río;Tasa PDIA;7970,183486238531;
Palma del Río;Confirmados PDIA 14 días;2;
Palma del Río;Tasa PDIA 14 dias;9,556574923547402;
Palma del Río;Confirmados PDIA 7 días;0;
Palma del Río;Tasa PDIA 7 dias;0;
Palma del Río;Total Confirmados ;1672;
Palma del Río;Tasa total confirmados;7989,296636085627;
Palma del Río;Curados;1633;
Palma del Río;Fallecidos;32;
Peñaflor;Población;3639;
Peñaflor;Confirmados PDIA;271;
Peñaflor;Tasa PDIA;7447,100851882385;
Peñaflor;Confirmados PDIA 14 días;0;
Peñaflor;Tasa PDIA 14 dias;0;
Peñaflor;Confirmados PDIA 7 días;0;
Peñaflor;Tasa PDIA 7 dias;0;
Peñaflor;Total Confirmados ;271;
Peñaflor;Tasa total confirmados;7447,100851882385;
Peñaflor;Curados;270;
Peñaflor;Fallecidos;1;
Posadas;Población;21289;
Posadas;Confirmados PDIA;1516;
Posadas;Tasa PDIA;7121,048428766029;
Posadas;Confirmados PDIA 14 días;6;
Posadas;Tasa PDIA 14 dias;28,183568979285074;
Posadas;Confirmados PDIA 7 días;5;
Posadas;Tasa PDIA 7 dias;23,486307482737562;
Posadas;Total Confirmados ;1528;
Posadas;Tasa total confirmados;7177,4155667246005;
Posadas;Curados;1505;
Posadas;Fallecidos;16;
Almodóvar del Río;Población;7932;
Almodóvar del Río;Confirmados PDIA;698;
Almodóvar del Río;Tasa PDIA;8799,798285426123;
Almodóvar del Río;Confirmados PDIA 14 días;2;
Almodóvar del Río;Tasa PDIA 14 dias;25,214321734745337;
Almodóvar del Río;Confirmados PDIA 7 días;2;
Almodóvar del Río;Tasa PDIA 7 dias;25,214321734745337;
Almodóvar del Río;Total Confirmados ;703;
Almodóvar del Río;Tasa total confirmados;8862,834089762986;
Almodóvar del Río;Curados;695;
Almodóvar del Río;Fallecidos;6;
Guadalcázar;Población;1559;
Guadalcázar;Confirmados PDIA;75;
Guadalcázar;Tasa PDIA;4810,776138550353;
Guadalcázar;Confirmados PDIA 14 días;0;
Guadalcázar;Tasa PDIA 14 dias;0;
Guadalcázar;Confirmados PDIA 7 días;0;
Guadalcázar;Tasa PDIA 7 dias;0;
Guadalcázar;Total Confirmados ;78;
Guadalcázar;Tasa total confirmados;5003,207184092367;
Guadalcázar;Curados;77;
Guadalcázar;Fallecidos;1;
Hornachuelos;Población;4480;
Hornachuelos;Confirmados PDIA;257;
Hornachuelos;Tasa PDIA;5736,607142857142;
Hornachuelos;Confirmados PDIA 14 días;0;
Hornachuelos;Tasa PDIA 14 dias;0;
Hornachuelos;Confirmados PDIA 7 días;0;
Hornachuelos;Tasa PDIA 7 dias;0;
Hornachuelos;Total Confirmados ;257;
Hornachuelos;Tasa total confirmados;5736,607142857142;
Hornachuelos;Curados;252;
Hornachuelos;Fallecidos;5;
Posadas;Población;7318;
Posadas;Confirmados PDIA;486;
Posadas;Tasa PDIA;6641,158786553702;
Posadas;Confirmados PDIA 14 días;4;
Posadas;Tasa PDIA 14 dias;54,65974309920743;
Posadas;Confirmados PDIA 7 días;3;
Posadas;Tasa PDIA 7 dias;40,99480732440558;
Posadas;Total Confirmados ;490;
Posadas;Tasa total confirmados;6695,818529652911;
Posadas;Curados;481;
Posadas;Fallecidos;4;
Córdoba Norte;Población;74944;
Córdoba Norte;Confirmados PDIA;7109;
Córdoba Norte;Tasa PDIA;9485,749359521777;
Córdoba Norte;Confirmados PDIA 14 días;17;
Córdoba Norte;Tasa PDIA 14 dias;22,683603757472245;
Córdoba Norte;Confirmados PDIA 7 días;9;
Córdoba Norte;Tasa PDIA 7 dias;12,008966695132365;
Córdoba Norte;Total Confirmados ;7127;
Córdoba Norte;Tasa total confirmados;9509,767292912042;
Córdoba Norte;Curados;6937;
Córdoba Norte;Fallecidos;162;
Hinojosa del Duque;Población;9942;
Hinojosa del Duque;Confirmados PDIA;1033;
Hinojosa del Duque;Tasa PDIA;10390,263528465097;
Hinojosa del Duque;Confirmados PDIA 14 días;1;
Hinojosa del Duque;Tasa PDIA 14 dias;10,058338362502514;
Hinojosa del Duque;Confirmados PDIA 7 días;1;
Hinojosa del Duque;Tasa PDIA 7 dias;10,058338362502514;
Hinojosa del Duque;Total Confirmados ;1036;
Hinojosa del Duque;Tasa total confirmados;10420,438543552606;
Hinojosa del Duque;Curados;1005;
Hinojosa del Duque;Fallecidos;27;
Belalcázar;Población;3235;
Belalcázar;Confirmados PDIA;372;
Belalcázar;Tasa PDIA;11499,227202472952;
Belalcázar;Confirmados PDIA 14 días;0;
Belalcázar;Tasa PDIA 14 dias;0;
Belalcázar;Confirmados PDIA 7 días;0;
Belalcázar;Tasa PDIA 7 dias;0;
Belalcázar;Total Confirmados ;372;
Belalcázar;Tasa total confirmados;11499,227202472952;
Belalcázar;Curados;360;
Belalcázar;Fallecidos;12;
Hinojosa del Duque;Población;6707;
Hinojosa del Duque;Confirmados PDIA;661;
Hinojosa del Duque;Tasa PDIA;9855,374981362755;
Hinojosa del Duque;Confirmados PDIA 14 días;1;
Hinojosa del Duque;Tasa PDIA 14 dias;14,90979573579842;
Hinojosa del Duque;Confirmados PDIA 7 días;1;
Hinojosa del Duque;Tasa PDIA 7 dias;14,90979573579842;
Hinojosa del Duque;Total Confirmados ;664;
Hinojosa del Duque;Tasa total confirmados;9900,10436857015;
Hinojosa del Duque;Curados;645;
Hinojosa del Duque;Fallecidos;15;
Peñarroya-Pueblo Nuevo;Población;22854;
Peñarroya-Pueblo Nuevo;Confirmados PDIA;2334;
Peñarroya-Pueblo Nuevo;Tasa PDIA;10212,654239957994;
